
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
152, 0, 929112, -2496167, 4852040
152, 0, 11149963, -2496167, 4852040
152, 0, 1091868, -2496167, 4852040
152, 1522553096, 469983272, -2496167, 4852040
152, 0, 1044341, -2496167, 4852040
152, 0, 753483, -2496167, 4852040
152, 0, 11150738, -2496167, 4852040
152, 0, 1087227, -2496167, 4852040
152, 1522553096, 510362830, -2496167, 4852040
152, 0, 1039126, -2496167, 4852040
152, 0, 766706, -2496167, 4852040
152, 0, 11627653, -2496167, 4852040
152, 0, 1565287, -2496167, 4852040
152, 1522553096, 551268841, -2496167, 4852040
152, 0, 1491250, -2496167, 4852040
152, 0, 770241, -2496167, 4852040
152, 0, 11898737, -2496167, 4852040
152, 0, 1841267, -2496167, 4852040
152, 1522553096, 591792616, -2496167, 4852040
152, 0, 1543951, -2496167, 4852040
152, 0, 751015, -2496167, 4852040
152, 0, 12412162, -2496167, 4852040
152, 0, 3187704, -2496167, 4852040
152, 0, 2250499, -2496167, 4852040
152, 0, 1414700, -2496167, 4852040
152, 0, 12424343, -2496167, 4852040
152, 0, 2362290, -2496167, 4852040
152, 1522553096, 673944790, -2496167, 4852040
152, 0, 2263773, -2496167, 4852040
152, 0, 1374328, -2496167, 4852040
152, 0, 11694136, -2496167, 4852040
152, 0, 1637604, -2496167, 4852040
152, 1522553096, 713591648, -2496167, 4852040
152, 0, 1135758, -2496167, 4852040
152, 0, 747715, -2496167, 4852040
152, 0, 11150489, -2496167, 4852040
152, 0, 1088488, -2496167, 4852040
152, 1522553096, 752935020, -2496167, 4852040
152, 0, 1046846, -2496167, 4852040
152, 0, 749270, -2496167, 4852040
152, 0, 11155483, -2496167, 4852040
152, 0, 1093482, -2496167, 4852040
152, 1522553096, 793347026, -2496167, 4852040
152, 0, 1041945, -2496167, 4852040
152, 0, 740306, -2496167, 4852040
152, 0, 11152664, -2496167, 4852040
152, 0, 1088996, -2496167, 4852040
152, 1522553096, 833764656, -2496167, 4852040
152, 0, 1055271, -2496167, 4852040
152, 0, 752850, -2496167, 4852040
152, 0, 11141043, -2496167, 4852040
152, 0, 1214873, -2496167, 4852040
152, 1522553096, 874165777, -2496167, 4852040
152, 0, 1035368, -2496167, 4852040
152, 0, 744979, -2496167, 4852040
152, 0, 11152911, -2496167, 4852040
152, 0, 1088774, -2496167, 4852040
152, 1522553096, 914576585, -2496167, 4852040
152, 0, 1047497, -2496167, 4852040
152, 0, 746640, -2496167, 4852040
152, 0, 11150925, -2496167, 4852040
152, 0, 1087101, -2496167, 4852040
152, 1522553096, 954986403, -2496167, 4852040
152, 0, 1056241, -2496167, 4852040
152, 0, 753664, -2496167, 4852040
152, 0, 11148939, -2496167, 4852040
152, 0, 1086105, -2496167, 4852040
152, 1522553096, 995409971, -2496167, 4852040
152, 0, 1049828, -2496167, 4852040
152, 0, 748241, -2496167, 4852040
152, 0, 11147006, -2496167, 4852040
152, 0, 1083495, -2496167, 4852040
152, 1522553097, 35809425, -2496167, 4852040
152, 0, 1035915, -2496167, 4852040
152, 0, 778546, -2496167, 4852040
152, 0, 11162051, -2496167, 4852040
152, 0, 1093800, -2496167, 4852040
152, 1522553097, 76231900, -2496167, 4852040
152, 0, 1034554, -2496167, 4852040
152, 0, 746561, -2496167, 4852040
152, 0, 11150066, -2496167, 4852040
152, 0, 1087075, -2496167, 4852040
152, 1522553097, 116665884, -2496167, 4852040
152, 0, 1058767, -2496167, 4852040
152, 0, 741919, -2496167, 4852040
152, 0, 11154069, -2496167, 4852040
152, 0, 1090401, -2496167, 4852040
152, 1522553097, 157104661, -2496167, 4852040
152, 0, 1055999, -2496167, 4852040
152, 0, 761861, -2496167, 4852040
152, 0, 11163333, -2496167, 4852040
152, 0, 1100760, -2496167, 4852040
152, 1522553097, 197487240, -2496167, 4852040
152, 0, 1080837, -2496167, 4852040
152, 0, 770708, -2496167, 4852040
152, 0, 11171764, -2496167, 4852040
152, 0, 1117159, -2496167, 4852040
152, 1522553097, 237888621, -2496167, 4852040
152, 0, 1068330, -2496167, 4852040
152, 0, 754607, -2496167, 4852040
152, 0, 11178164, -2496167, 4852040
152, 0, 1124341, -2496167, 4852040
152, 1522553097, 278301044, -2496167, 4852040
152, 0, 1042756, -2496167, 4852040
152, 0, 754975, -2496167, 4852040
152, 0, 11166246, -2496167, 4852040
152, 0, 1098881, -2496167, 4852040
152, 1522553097, 318754263, -2496167, 4852040
152, 0, 1039222, -2496167, 4852040
152, 0, 758837, -2496167, 4852040
152, 0, 11145473, -2496167, 4852040
152, 0, 1082639, -2496167, 4852040
152, 1522553097, 359095607, -2496167, 4852040
152, 0, 1028136, -2496167, 4852040
152, 0, 743636, -2496167, 4852040
152, 0, 11157043, -2496167, 4852040
152, 0, 1089418, -2496167, 4852040
152, 1522553097, 399526534, -2496167, 4852040
152, 0, 1044758, -2496167, 4852040
152, 0, 744633, -2496167, 4852040
152, 0, 11197572, -2496167, 4852040
152, 0, 1129373, -2496167, 4852040
152, 1522553097, 439966731, -2496167, 4852040
152, 0, 1044090, -2496167, 4852040
152, 0, 805109, -2496167, 4852040
152, 0, 11144664, -2496167, 4852040
152, 0, 1083340, -2496167, 4852040
152, 1522553097, 480380001, -2496167, 4852040
152, 0, 1030087, -2496167, 4852040
152, 0, 760379, -2496167, 4852040
152, 0, 11166234, -2496167, 4852040
152, 0, 1098973, -2496167, 4852040
152, 1522553097, 520803271, -2496167, 4852040
152, 0, 1033324, -2496167, 4852040
152, 0, 742313, -2496167, 4852040
152, 0, 11169315, -2496167, 4852040
152, 0, 1100751, -2496167, 4852040
152, 1522553097, 561174667, -2496167, 4852040
152, 0, 1044686, -2496167, 4852040
152, 0, 753206, -2496167, 4852040
152, 0, 11151874, -2496167, 4852040
152, 0, 1089874, -2496167, 4852040
152, 1522553097, 601614447, -2496167, 4852040
152, 0, 1039225, -2496167, 4852040
152, 0, 753110, -2496167, 4852040
152, 0, 11147455, -2496167, 4852040
152, 0, 1078996, -2496167, 4852040
152, 1522553097, 642007457, -2496167, 4852040
152, 0, 1030066, -2496167, 4852040
152, 0, 751816, -2496167, 4852040
152, 0, 11149703, -2496167, 4852040
152, 0, 1081556, -2496167, 4852040
152, 1522553097, 682422967, -2496167, 4852040
152, 0, 1033564, -2496167, 4852040
152, 0, 742709, -2496167, 4852040
152, 0, 11159971, -2496167, 4852040
152, 0, 1091355, -2496167, 4852040
152, 1522553097, 722871810, -2496167, 4852040
152, 0, 1043415, -2496167, 4852040
152, 0, 753237, -2496167, 4852040
152, 0, 11145916, -2496167, 4852040
152, 0, 1213497, -2496167, 4852040
152, 1522553097, 763278986, -2496167, 4852040
152, 0, 1030923, -2496167, 4852040
152, 0, 752985, -2496167, 4852040
152, 0, 11149257, -2496167, 4852040
152, 0, 1081371, -2496167, 4852040
152, 1522553097, 803668767, -2496167, 4852040
152, 0, 1049368, -2496167, 4852040
152, 0, 744295, -2496167, 4852040
152, 0, 11146348, -2496167, 4852040
152, 0, 1078358, -2496167, 4852040
152, 1522553097, 844066777, -2496167, 4852040
152, 0, 1040627, -2496167, 4852040
152, 0, 757219, -2496167, 4852040
152, 0, 11184064, -2496167, 4852040
152, 0, 1104563, -2496167, 4852040
152, 1522553097, 884562650, -2496167, 4852040
152, 0, 1033707, -2496167, 4852040
152, 0, 743686, -2496167, 4852040
152, 0, 11147405, -2496167, 4852040
152, 0, 1082488, -2496167, 4852040
152, 1522553097, 924950921, -2496167, 4852040
152, 0, 1034339, -2496167, 4852040
152, 0, 752704, -2496167, 4852040
152, 0, 11166111, -2496167, 4852040
152, 0, 1104266, -2496167, 4852040
152, 1522553097, 965409972, -2496167, 4852040
152, 0, 1040337, -2496167, 4852040
152, 0, 760472, -2496167, 4852040
152, 1, 1158627266, -2496167, 4852040
152, 0, 1080681, -2496167, 4852040
152, 1522553098, 5777149, -2496167, 4852040
152, 0, 1030501, -2496167, 4852040
152, 0, 744699, -2496167, 4852040
152, 0, 11137221, -2496167, 4852040
152, 0, 1074283, -2496167, 4852040
152, 1522553098, 46215419, -2496167, 4852040
152, 0, 1041915, -2496167, 4852040
152, 0, 746790, -2496167, 4852040
152, 0, 11634879, -2496167, 4852040
152, 0, 1584441, -2496167, 4852040
152, 1522553098, 87162902, -2496167, 4852040
152, 0, 1046923, -2496167, 4852040
152, 0, 756954, -2496167, 4852040
152, 0, 11135049, -2496167, 4852040
152, 0, 1079298, -2496167, 4852040
152, 1522553098, 127093053, -2496167, 4852040
152, 0, 1077972, -2496167, 4852040
152, 0, 772274, -2496167, 4852040
152, 0, 11148547, -2496167, 4852040
152, 0, 1084514, -2496167, 4852040
152, 1522553098, 167463250, -2496167, 4852040
152, 0, 1074022, -2496167, 4852040
152, 0, 770928, -2496167, 4852040
152, 0, 11172200, -2496167, 4852040
152, 0, 1106553, -2496167, 4852040
152, 1522553098, 207883760, -2496167, 4852040
152, 0, 1032050, -2496167, 4852040
152, 0, 763436, -2496167, 4852040
152, 0, 11166843, -2496167, 4852040
152, 0, 1096613, -2496167, 4852040
152, 1522553098, 248278749, -2496167, 4852040
152, 0, 1050861, -2496167, 4852040
152, 0, 1014066, -2496167, 4852040
152, 0, 11164253, -2496167, 4852040
152, 0, 1102773, -2496167, 4852040
152, 1522553098, 288695203, -2496167, 4852040
152, 0, 1057023, -2496167, 4852040
152, 0, 761590, -2496167, 4852040
152, 0, 11144850, -2496167, 4852040
152, 0, 1075193, -2496167, 4852040
152, 1522553098, 329099531, -2496167, 4852040
152, 0, 1029236, -2496167, 4852040
152, 0, 832447, -2496167, 4852040
152, 0, 11173884, -2496167, 4852040
152, 0, 1105322, -2496167, 4852040
152, 1522553098, 369593234, -2496167, 4852040
152, 0, 1068740, -2496167, 4852040
152, 0, 781066, -2496167, 4852040
152, 0, 11160577, -2496167, 4852040
152, 0, 1092638, -2496167, 4852040
152, 1522553098, 409980792, -2496167, 4852040
152, 0, 1051629, -2496167, 4852040
152, 0, 766299, -2496167, 4852040
152, 0, 11178778, -2496167, 4852040
152, 0, 1112038, -2496167, 4852040
152, 1522553098, 450401423, -2496167, 4852040
152, 0, 1045716, -2496167, 4852040
152, 0, 755907, -2496167, 4852040
152, 0, 11160053, -2496167, 4852040
152, 0, 1099406, -2496167, 4852040
152, 1522553098, 490853825, -2496167, 4852040
152, 0, 1058762, -2496167, 4852040
152, 0, 775516, -2496167, 4852040
152, 0, 11168255, -2496167, 4852040
152, 0, 1101410, -2496167, 4852040
152, 1522553098, 531267893, -2496167, 4852040
152, 0, 1046859, -2496167, 4852040
152, 0, 772468, -2496167, 4852040
152, 0, 11171300, -2496167, 4852040
152, 0, 1103102, -2496167, 4852040
152, 1522553098, 571714617, -2496167, 4852040
152, 0, 1054332, -2496167, 4852040
152, 0, 760565, -2496167, 4852040
152, 0, 11169502, -2496167, 4852040
152, 0, 1101981, -2496167, 4852040
152, 1522553098, 612110249, -2496167, 4852040
152, 0, 1060972, -2496167, 4852040
152, 0, 781735, -2496167, 4852040
152, 0, 11153069, -2496167, 4852040
152, 0, 1230494, -2496167, 4852040
152, 1522553098, 652556348, -2496167, 4852040
152, 0, 1049798, -2496167, 4852040
152, 0, 771344, -2496167, 4852040
152, 0, 11158926, -2496167, 4852040
152, 0, 1096822, -2496167, 4852040
152, 1522553098, 692959114, -2496167, 4852040
152, 0, 1066229, -2496167, 4852040
152, 0, 758557, -2496167, 4852040
152, 0, 11168171, -2496167, 4852040
152, 0, 1105075, -2496167, 4852040
152, 1522553098, 733386776, -2496167, 4852040
152, 0, 1068494, -2496167, 4852040
152, 0, 767279, -2496167, 4852040
152, 0, 11165122, -2496167, 4852040
152, 0, 1103486, -2496167, 4852040
152, 1522553098, 773811730, -2496167, 4852040
152, 0, 1072529, -2496167, 4852040
152, 0, 758606, -2496167, 4852040
152, 0, 11154574, -2496167, 4852040
152, 0, 1092105, -2496167, 4852040
152, 1522553098, 814174705, -2496167, 4852040
152, 0, 1068439, -2496167, 4852040
152, 0, 771079, -2496167, 4852040
152, 0, 11168401, -2496167, 4852040
152, 0, 1107181, -2496167, 4852040
152, 1522553098, 854617211, -2496167, 4852040
152, 0, 1049402, -2496167, 4852040
152, 0, 764593, -2496167, 4852040
152, 0, 11160873, -2496167, 4852040
152, 0, 1099237, -2496167, 4852040
152, 1522553098, 895046696, -2496167, 4852040
152, 0, 1061405, -2496167, 4852040
152, 0, 767951, -2496167, 4852040
152, 0, 11164023, -2496167, 4852040
152, 0, 1100616, -2496167, 4852040
152, 1522553098, 935439515, -2496167, 4852040
152, 0, 1052941, -2496167, 4852040
152, 0, 766987, -2496167, 4852040
152, 0, 11427587, -2496167, 4852040
152, 0, 1369910, -2496167, 4852040
152, 1522553098, 976102279, -2496167, 4852040
152, 0, 1027341, -2496167, 4852040
152, 0, 754563, -2496167, 4852040
152, 0, 11159385, -2496167, 4852040
152, 0, 1093322, -2496167, 4852040
152, 1522553099, 16198694, -2496167, 4852040
152, 0, 1023616, -2496167, 4852040
152, 0, 747505, -2496167, 4852040
152, 0, 11119775, -2496167, 4852040
152, 0, 1052983, -2496167, 4852040
152, 1522553099, 56652345, -2496167, 4852040
152, 0, 1044318, -2496167, 4852040
152, 0, 778363, -2496167, 4852040
152, 0, 11137092, -2496167, 4852040
152, 0, 1071185, -2496167, 4852040
152, 1522553099, 96984019, -2496167, 4852040
152, 0, 1031790, -2496167, 4852040
152, 0, 752971, -2496167, 4852040
152, 0, 11129773, -2496167, 4852040
152, 0, 1070584, -2496167, 4852040
152, 1522553099, 137413608, -2496167, 4852040
152, 0, 1459050, -2496167, 4852040
152, 0, 1062420, -2496167, 4852040
152, 0, 11157298, -2496167, 4852040
152, 0, 1129880, -2496167, 4852040
152, 1522553099, 177840489, -2496167, 4852040
152, 0, 1024548, -2496167, 4852040
152, 0, 751875, -2496167, 4852040
152, 0, 11151072, -2496167, 4852040
152, 0, 1122561, -2496167, 4852040
152, 1522553099, 218261484, -2496167, 4852040
152, 0, 1035407, -2496167, 4852040
152, 0, 758670, -2496167, 4852040
152, 0, 11143545, -2496167, 4852040
152, 0, 1104096, -2496167, 4852040
152, 1522553099, 258687792, -2496167, 4852040
152, 0, 1135324, -2496167, 4852040
152, 0, 773891, -2496167, 4852040
152, 0, 11150938, -2496167, 4852040
152, 0, 1121228, -2496167, 4852040
152, 1522553099, 299090895, -2496167, 4852040
152, 0, 1020734, -2496167, 4852040
152, 0, 750448, -2496167, 4852040
152, 0, 11159371, -2496167, 4852040
152, 0, 1125442, -2496167, 4852040
152, 1522553099, 339533944, -2496167, 4852040
152, 0, 1032239, -2496167, 4852040
152, 0, 766693, -2496167, 4852040
152, 0, 11168427, -2496167, 4852040
152, 0, 1141843, -2496167, 4852040
152, 1522553099, 379988346, -2496167, 4852040
152, 0, 1030932, -2496167, 4852040
152, 0, 771115, -2496167, 4852040
152, 0, 11130505, -2496167, 4852040
152, 0, 1109494, -2496167, 4852040
152, 1522553099, 420369052, -2496167, 4852040
152, 0, 1027280, -2496167, 4852040
152, 0, 745850, -2496167, 4852040
152, 0, 11146646, -2496167, 4852040
152, 0, 1107562, -2496167, 4852040
152, 1522553099, 460838558, -2496167, 4852040
152, 0, 1032484, -2496167, 4852040
152, 0, 753553, -2496167, 4852040
152, 0, 11133829, -2496167, 4852040
152, 0, 1095526, -2496167, 4852040
152, 1522553099, 501205306, -2496167, 4852040
152, 0, 1063415, -2496167, 4852040
152, 0, 750683, -2496167, 4852040
152, 0, 11135438, -2496167, 4852040
152, 0, 1275258, -2496167, 4852040
152, 1522553099, 541648458, -2496167, 4852040
152, 0, 1048358, -2496167, 4852040
152, 0, 754688, -2496167, 4852040
152, 0, 11180432, -2496167, 4852040
152, 0, 1130775, -2496167, 4852040
152, 1522553099, 582149267, -2496167, 4852040
152, 0, 1131946, -2496167, 4852040
152, 0, 765360, -2496167, 4852040
152, 0, 11129282, -2496167, 4852040
152, 0, 1093531, -2496167, 4852040
152, 1522553099, 622471119, -2496167, 4852040
152, 0, 1027463, -2496167, 4852040
152, 0, 755720, -2496167, 4852040
152, 0, 11143027, -2496167, 4852040
152, 0, 1107693, -2496167, 4852040
152, 1522553099, 662928594, -2496167, 4852040
152, 0, 1044020, -2496167, 4852040
152, 0, 754829, -2496167, 4852040
152, 0, 11137136, -2496167, 4852040
152, 0, 1100708, -2496167, 4852040
152, 1522553099, 703313727, -2496167, 4852040
152, 0, 1041983, -2496167, 4852040
152, 0, 753313, -2496167, 4852040
152, 0, 11150517, -2496167, 4852040
152, 0, 1113151, -2496167, 4852040
152, 1522553099, 743723286, -2496167, 4852040
152, 0, 1031197, -2496167, 4852040
152, 0, 759402, -2496167, 4852040
152, 0, 11152022, -2496167, 4852040
152, 0, 1111947, -2496167, 4852040
152, 1522553099, 784145502, -2496167, 4852040
152, 0, 1020515, -2496167, 4852040
152, 0, 763407, -2496167, 4852040
152, 0, 11143319, -2496167, 4852040
152, 0, 1102515, -2496167, 4852040
152, 1522553099, 824544540, -2496167, 4852040
152, 0, 1052332, -2496167, 4852040
152, 0, 755798, -2496167, 4852040
152, 0, 11131386, -2496167, 4852040
152, 0, 1092354, -2496167, 4852040
152, 1522553099, 864932277, -2496167, 4852040
152, 0, 1023213, -2496167, 4852040
152, 0, 751418, -2496167, 4852040
152, 0, 11139245, -2496167, 4852040
152, 0, 1098704, -2496167, 4852040
152, 1522553099, 905346315, -2496167, 4852040
152, 0, 1073623, -2496167, 4852040
152, 0, 788964, -2496167, 4852040
152, 0, 11132730, -2496167, 4852040
152, 0, 1099427, -2496167, 4852040
152, 1522553099, 946549147, -2496167, 4852040
152, 0, 1613248, -2496167, 4852040
152, 0, 757188, -2496167, 4852040
152, 0, 11997767, -2496167, 4852040
152, 0, 2493730, -2496167, 4852040
152, 0, 1010281, -2496167, 4852040
152, 0, 762756, -2496167, 4852040
152, 0, 11089647, -2496167, 4852040
152, 0, 1034313, -2496167, 4852040
152, 1522553100, 26526400, -2496167, 4852040
152, 0, 1061161, -2496167, 4852040
152, 0, 777334, -2496167, 4852040
152, 0, 11098132, -2496167, 4852040
152, 0, 1036496, -2496167, 4852040
152, 1522553100, 67012469, -2496167, 4852040
152, 0, 1012406, -2496167, 4852040
152, 0, 798579, -2496167, 4852040
152, 0, 11101147, -2496167, 4852040
152, 0, 1040344, -2496167, 4852040
152, 1522553100, 107076876, -2496167, 4852040
152, 0, 1193180, -2496167, 4852040
152, 0, 763991, -2496167, 4852040
152, 0, 11131142, -2496167, 4852040
152, 0, 1076849, -2496167, 4852040
152, 1522553100, 147708568, -2496167, 4852040
152, 0, 1097135, -2496167, 4852040
152, 0, 767319, -2496167, 4852040
152, 0, 11152127, -2496167, 4852040
152, 0, 1083927, -2496167, 4852040
152, 1522553100, 188222658, -2496167, 4852040
152, 0, 1050671, -2496167, 4852040
152, 0, 766220, -2496167, 4852040
152, 0, 11157902, -2496167, 4852040
152, 0, 1093402, -2496167, 4852040
152, 1522553100, 228677008, -2496167, 4852040
152, 0, 1072905, -2496167, 4852040
152, 0, 770329, -2496167, 4852040
152, 0, 11189719, -2496167, 4852040
152, 0, 1133916, -2496167, 4852040
152, 1522553100, 269112661, -2496167, 4852040
152, 0, 1045757, -2496167, 4852040
152, 0, 753399, -2496167, 4852040
152, 0, 11139355, -2496167, 4852040
152, 0, 1073968, -2496167, 4852040
152, 1522553100, 309470660, -2496167, 4852040
152, 0, 1026052, -2496167, 4852040
152, 0, 750691, -2496167, 4852040
152, 0, 11149875, -2496167, 4852040
152, 0, 1086311, -2496167, 4852040
152, 1522553100, 349887151, -2496167, 4852040
152, 0, 1056051, -2496167, 4852040
152, 0, 760117, -2496167, 4852040
152, 0, 11142739, -2496167, 4852040
152, 0, 1079279, -2496167, 4852040
152, 1522553100, 390306715, -2496167, 4852040
152, 0, 1063238, -2496167, 4852040
152, 0, 753450, -2496167, 4852040
152, 0, 11148936, -2496167, 4852040
152, 0, 1084383, -2496167, 4852040
152, 1522553100, 430731904, -2496167, 4852040
152, 0, 1039904, -2496167, 4852040
152, 0, 743189, -2496167, 4852040
152, 0, 11165758, -2496167, 4852040
152, 0, 1102611, -2496167, 4852040
152, 1522553100, 471192821, -2496167, 4852040
152, 0, 1050112, -2496167, 4852040
152, 0, 754439, -2496167, 4852040
152, 0, 11154612, -2496167, 4852040
152, 0, 1098704, -2496167, 4852040
152, 1522553100, 511599052, -2496167, 4852040
152, 0, 1045111, -2496167, 4852040
152, 0, 746521, -2496167, 4852040
152, 0, 11151174, -2496167, 4852040
152, 0, 1087767, -2496167, 4852040
152, 1522553100, 552014814, -2496167, 4852040
152, 0, 1029017, -2496167, 4852040
152, 0, 754072, -2496167, 4852040
152, 0, 11172371, -2496167, 4852040
152, 0, 1109016, -2496167, 4852040
152, 1522553100, 592444794, -2496167, 4852040
152, 0, 1038652, -2496167, 4852040
152, 0, 755374, -2496167, 4852040
152, 0, 11143517, -2496167, 4852040
152, 0, 1080214, -2496167, 4852040
152, 1522553100, 632882952, -2496167, 4852040
152, 0, 1040422, -2496167, 4852040
152, 0, 750687, -2496167, 4852040
152, 0, 11155547, -2496167, 4852040
152, 0, 1092817, -2496167, 4852040
152, 1522553100, 673278297, -2496167, 4852040
152, 0, 1025838, -2496167, 4852040
152, 0, 756051, -2496167, 4852040
152, 0, 11139869, -2496167, 4852040
152, 0, 1075004, -2496167, 4852040
152, 1522553100, 713675309, -2496167, 4852040
152, 0, 1040108, -2496167, 4852040
152, 0, 744644, -2496167, 4852040
152, 0, 11140025, -2496167, 4852040
152, 0, 1076305, -2496167, 4852040
152, 1522553100, 754106019, -2496167, 4852040
152, 0, 1043963, -2496167, 4852040
152, 0, 756101, -2496167, 4852040
152, 0, 11141326, -2496167, 4852040
152, 0, 1077763, -2496167, 4852040
152, 1522553100, 794515895, -2496167, 4852040
152, 0, 1034066, -2496167, 4852040
152, 0, 747560, -2496167, 4852040
152, 0, 11141847, -2496167, 4852040
152, 0, 1078076, -2496167, 4852040
152, 1522553100, 834944417, -2496167, 4852040
152, 0, 1045888, -2496167, 4852040
152, 0, 750788, -2496167, 4852040
152, 0, 11192002, -2496167, 4852040
152, 0, 1115366, -2496167, 4852040
152, 1522553100, 875424710, -2496167, 4852040
152, 0, 1031148, -2496167, 4852040
152, 0, 752610, -2496167, 4852040
152, 0, 11151793, -2496167, 4852040
152, 0, 1088543, -2496167, 4852040
152, 1522553100, 915831826, -2496167, 4852040
152, 0, 1029428, -2496167, 4852040
152, 0, 745891, -2496167, 4852040
152, 0, 11148877, -2496167, 4852040
152, 0, 1086199, -2496167, 4852040
152, 1522553100, 956262744, -2496167, 4852040
152, 0, 1040105, -2496167, 4852040
152, 0, 774171, -2496167, 4852040
152, 0, 11157626, -2496167, 4852040
152, 0, 1094218, -2496167, 4852040
152, 1522553100, 996684807, -2496167, 4852040
152, 0, 1487859, -2496167, 4852040
152, 0, 847242, -2496167, 4852040
152, 0, 11123042, -2496167, 4852040
152, 0, 1069791, -2496167, 4852040
152, 1522553101, 37169058, -2496167, 4852040
152, 0, 1033802, -2496167, 4852040
152, 0, 754899, -2496167, 4852040
152, 0, 11085334, -2496167, 4852040
152, 0, 1021718, -2496167, 4852040
152, 1522553101, 77489092, -2496167, 4852040
152, 0, 1060363, -2496167, 4852040
152, 0, 876147, -2496167, 4852040
152, 0, 11149343, -2496167, 4852040
152, 0, 1085935, -2496167, 4852040
152, 1522553101, 117962040, -2496167, 4852040
152, 0, 1039426, -2496167, 4852040
152, 0, 751460, -2496167, 4852040
152, 0, 11148925, -2496167, 4852040
152, 0, 1077966, -2496167, 4852040
152, 1522553101, 158373479, -2496167, 4852040
152, 0, 1050362, -2496167, 4852040
152, 0, 752813, -2496167, 4852040
152, 0, 11138456, -2496167, 4852040
152, 0, 1065778, -2496167, 4852040
152, 1522553101, 198812210, -2496167, 4852040
152, 0, 1013539, -2496167, 4852040
152, 0, 749792, -2496167, 4852040
152, 0, 11142101, -2496167, 4852040
152, 0, 1070725, -2496167, 4852040
152, 1522553101, 239198857, -2496167, 4852040
152, 0, 1039007, -2496167, 4852040
152, 0, 761719, -2496167, 4852040
152, 0, 11160232, -2496167, 4852040
152, 0, 1111356, -2496167, 4852040
152, 1522553101, 279664417, -2496167, 4852040
152, 0, 1018756, -2496167, 4852040
152, 0, 741472, -2496167, 4852040
152, 0, 11130767, -2496167, 4852040
152, 0, 1059184, -2496167, 4852040
152, 1522553101, 320077746, -2496167, 4852040
152, 0, 1047989, -2496167, 4852040
152, 0, 752632, -2496167, 4852040
152, 0, 11167760, -2496167, 4852040
152, 0, 1097583, -2496167, 4852040
152, 1522553101, 360510502, -2496167, 4852040
152, 0, 1047899, -2496167, 4852040
152, 0, 751344, -2496167, 4852040
152, 0, 11244389, -2496167, 4852040
152, 0, 1193221, -2496167, 4852040
152, 1522553101, 400941591, -2496167, 4852040
152, 0, 991977, -2496167, 4852040
152, 0, 755004, -2496167, 4852040
152, 0, 11095134, -2496167, 4852040
152, 0, 1030633, -2496167, 4852040
152, 1522553101, 441256014, -2496167, 4852040
152, 0, 1000845, -2496167, 4852040
152, 0, 765175, -2496167, 4852040
152, 0, 11095877, -2496167, 4852040
152, 0, 1026324, -2496167, 4852040
152, 1522553101, 481660020, -2496167, 4852040
152, 0, 987787, -2496167, 4852040
152, 0, 746335, -2496167, 4852040
152, 0, 11092298, -2496167, 4852040
152, 0, 1024568, -2496167, 4852040
152, 1522553101, 522116890, -2496167, 4852040
152, 0, 992696, -2496167, 4852040
152, 0, 743902, -2496167, 4852040
152, 0, 11099083, -2496167, 4852040
152, 0, 1031248, -2496167, 4852040
152, 1522553101, 562528969, -2496167, 4852040
152, 0, 998857, -2496167, 4852040
152, 0, 756884, -2496167, 4852040
152, 0, 11084409, -2496167, 4852040
152, 0, 1015169, -2496167, 4852040
152, 1522553101, 602925944, -2496167, 4852040
152, 0, 995381, -2496167, 4852040
152, 0, 748149, -2496167, 4852040
152, 0, 11092185, -2496167, 4852040
152, 0, 1025184, -2496167, 4852040
152, 1522553101, 643364950, -2496167, 4852040
152, 0, 1002791, -2496167, 4852040
152, 0, 747746, -2496167, 4852040
152, 0, 11094438, -2496167, 4852040
152, 0, 1025302, -2496167, 4852040
152, 1522553101, 683771247, -2496167, 4852040
152, 0, 996035, -2496167, 4852040
152, 0, 787499, -2496167, 4852040
152, 0, 11128358, -2496167, 4852040
152, 0, 1057034, -2496167, 4852040
152, 1522553101, 724238846, -2496167, 4852040
152, 0, 1020528, -2496167, 4852040
152, 0, 764337, -2496167, 4852040
152, 0, 11139987, -2496167, 4852040
152, 0, 1067986, -2496167, 4852040
152, 1522553101, 764658946, -2496167, 4852040
152, 0, 1019813, -2496167, 4852040
152, 0, 744976, -2496167, 4852040
152, 0, 11118648, -2496167, 4852040
152, 0, 1050970, -2496167, 4852040
152, 1522553101, 805036806, -2496167, 4852040
152, 0, 1043005, -2496167, 4852040
152, 0, 742178, -2496167, 4852040
152, 0, 11130068, -2496167, 4852040
152, 0, 1062650, -2496167, 4852040
152, 1522553101, 845447791, -2496167, 4852040
152, 0, 1059738, -2496167, 4852040
152, 0, 752922, -2496167, 4852040
152, 0, 11136072, -2496167, 4852040
152, 0, 1068030, -2496167, 4852040
152, 1522553101, 885894193, -2496167, 4852040
152, 0, 1029543, -2496167, 4852040
152, 0, 777050, -2496167, 4852040
152, 0, 11130513, -2496167, 4852040
152, 0, 1069970, -2496167, 4852040
152, 1522553101, 926292105, -2496167, 4852040
152, 0, 1013673, -2496167, 4852040
152, 0, 736284, -2496167, 4852040
152, 0, 11124278, -2496167, 4852040
152, 0, 1057798, -2496167, 4852040
152, 1522553101, 966709913, -2496167, 4852040
152, 0, 1027957, -2496167, 4852040
152, 0, 744892, -2496167, 4852040
