Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,
0,0,0,462680,0,0,,,
0,0,0,458908,0,0,,,
0,0,0,435553,0,0,,,
0,0,0,434019,0,0,,,
0,0,0,435039,0,0,,,
0,0,0,438922,0,0,,,
0,0,0,447025,0,0,,,
0,0,0,432002,0,0,,,
0,0,0,432344,0,0,,,
0,0,0,426958,0,0,,,
0,0,0,434122,0,0,,,
0,0,0,450558,0,0,,,
0,0,0,462671,0,0,,,
0,0,0,431660,0,0,,,
0,0,0,427887,0,0,,,
0,0,0,431874,0,0,,,
0,0,0,437529,0,0,,,
0,0,0,431465,0,0,,,
0,0,0,450609,0,0,,,
0,0,0,454024,0,0,,,
0,0,0,439263,0,0,,,
0,0,0,433823,0,0,,,
0,0,0,425519,0,0,,,
0,0,0,437268,0,0,,,
0,0,0,444797,0,0,,,
0,0,0,453994,0,0,,,
0,0,0,451367,0,0,,,
0,0,0,426605,0,0,,,
0,0,0,427988,0,0,,,
0,0,0,425571,0,0,,,
0,0,0,427059,0,0,,,
0,0,0,443703,0,0,,,
0,0,0,456857,0,0,,,
0,0,0,449647,0,0,,,
0,0,0,426864,0,0,,,
0,0,0,431217,0,0,,,
0,0,0,429058,0,0,,,
0,0,0,426640,0,0,,,
0,0,0,434691,0,0,,,
0,0,0,452064,0,0,,,
0,0,0,456208,0,0,,,
0,0,0,426394,0,0,,,
0,0,0,435434,0,0,,,
0,0,0,442704,0,0,,,
0,0,0,429191,0,0,,,
0,0,0,441200,0,0,,,
0,0,0,447636,0,0,,,
0,0,0,426416,0,0,,,
0,0,0,426445,0,0,,,
0,0,0,428350,0,0,,,
0,0,0,432129,0,0,,,
0,0,0,453618,0,0,,,
0,0,0,437085,0,0,,,
0,0,0,431072,0,0,,,
0,0,0,428706,0,0,,,
0,0,0,427173,0,0,,,
0,0,0,428452,0,0,,,
0,0,0,446295,0,0,,,
0,0,0,450491,0,0,,,
0,0,0,426563,0,0,,,
0,0,0,438832,0,0,,,
0,0,0,441725,0,0,,,
0,0,0,432537,0,0,,,
0,0,0,445952,0,0,,,
0,0,0,440252,0,0,,,
0,0,0,427521,0,0,,,
0,0,0,427343,0,0,,,
0,0,0,425757,0,0,,,
0,0,0,434590,0,0,,,
0,0,0,446182,0,0,,,
0,0,0,437930,0,0,,,
0,0,0,433168,0,0,,,
0,0,0,422677,0,0,,,
0,0,0,422966,0,0,,,
0,0,0,444090,0,0,,,
0,0,0,445734,0,0,,,
0,0,0,429357,0,0,,,
0,0,0,425012,0,0,,,
0,0,0,430511,0,0,,,
0,0,0,433404,0,0,,,
0,0,0,450101,0,0,,,
0,0,0,463672,0,0,,,
0,0,0,427608,0,0,,,
0,0,0,428419,0,0,,,
0,0,0,473864,0,0,,,
0,0,0,426498,0,0,,,
0,0,0,429497,0,0,,,
0,0,0,432079,0,0,,,
0,0,0,437837,0,0,,,
0,0,0,455991,0,0,,,
0,0,0,438522,0,0,,,
0,0,0,444540,0,0,,,
0,0,0,429727,0,0,,,
0,0,0,432360,0,0,,,
0,0,0,451452,0,0,,,
0,0,0,447315,0,0,,,
0,0,0,429746,0,0,,,
0,0,0,425180,0,0,,,
0,0,0,429556,0,0,,,
0,0,0,442478,0,0,,,
0,0,0,458162,0,0,,,
0,0,0,463843,0,0,,,
