Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,,
0,0,0,407534,0,0,,,,
0,0,0,406460,0,0,,,,
0,0,0,396167,0,0,,,,
0,0,0,409415,0,0,,,,
0,0,0,418808,0,0,,,,
0,0,0,454126,0,0,,,,
0,0,0,428704,0,0,,,,
0,0,0,410060,0,0,,,,
0,0,0,571962,0,0,,,,
0,0,0,465556,0,0,,,,
0,0,0,449409,0,0,,,,
0,0,0,450189,0,0,,,,
0,0,0,437427,0,0,,,,
0,0,0,434353,0,0,,,,
0,0,0,456956,0,0,,,,
0,0,0,432892,0,0,,,,
0,0,0,435339,0,0,,,,
0,0,0,434192,0,0,,,,
0,0,0,436430,0,0,,,,
0,0,0,456481,0,0,,,,
0,0,0,434657,0,0,,,,
0,0,0,426270,0,0,,,,
0,0,0,425384,0,0,,,,
0,0,0,425747,0,0,,,,
0,0,0,531683,0,0,,,,
0,0,0,416943,0,0,,,,
0,0,0,415119,0,0,,,,
0,0,0,420535,0,0,,,,
0,0,0,402460,0,0,,,,
0,0,0,397771,0,0,,,,
0,0,0,398498,0,0,,,,
0,0,0,410528,0,0,,,,
0,0,0,421673,0,0,,,,
0,0,0,400109,0,0,,,,
0,0,0,404117,0,0,,,,
0,0,0,404793,0,0,,,,
0,0,0,412969,0,0,,,,
0,0,0,397603,0,0,,,,
0,0,0,422549,0,0,,,,
0,0,0,427287,0,0,,,,
0,0,0,410983,0,0,,,,
0,0,0,399680,0,0,,,,
0,0,0,405200,0,0,,,,
0,0,0,398792,0,0,,,,
0,0,0,415562,0,0,,,,
0,0,0,420507,0,0,,,,
0,0,0,404361,0,0,,,,
0,0,0,404515,0,0,,,,
0,0,0,397848,0,0,,,,
0,0,0,397585,0,0,,,,
0,0,0,423208,0,0,,,,
0,0,0,433468,0,0,,,,
0,0,0,410132,0,0,,,,
0,0,0,414454,0,0,,,,
0,0,0,416849,0,0,,,,
0,0,0,417472,0,0,,,,
0,0,0,426273,0,0,,,,
0,0,0,435802,0,0,,,,
0,0,0,411686,0,0,,,,
0,0,0,405070,0,0,,,,
0,0,0,398767,0,0,,,,
0,0,0,401838,0,0,,,,
0,0,0,416681,0,0,,,,
0,0,0,415168,0,0,,,,
0,0,0,399229,0,0,,,,
0,0,0,399280,0,0,,,,
0,0,0,408862,0,0,,,,
0,0,0,400007,0,0,,,,
0,0,0,414745,0,0,,,,
0,0,0,424847,0,0,,,,
0,0,0,421096,0,0,,,,
0,0,0,457813,0,0,,,,
0,0,0,415833,0,0,,,,
0,0,0,407862,0,0,,,,
0,0,0,417392,0,0,,,,
0,0,0,417651,0,0,,,,
0,0,0,429473,0,0,,,,
0,0,0,412649,0,0,,,,
0,0,0,414105,0,0,,,,
0,0,0,418010,0,0,,,,
0,0,0,412071,0,0,,,,
0,0,0,414934,0,0,,,,
0,0,0,427120,0,0,,,,
0,0,0,408160,0,0,,,,
0,0,0,401284,0,0,,,,
0,0,0,400657,0,0,,,,
0,0,0,402427,0,0,,,,
0,0,0,415550,0,0,,,,
0,0,0,404976,0,0,,,,
0,0,0,404401,0,0,,,,
0,0,0,401066,0,0,,,,
0,0,0,406273,0,0,,,,
0,0,0,416063,0,0,,,,
0,0,0,418041,0,0,,,,
0,0,0,401009,0,0,,,,
0,0,0,406892,0,0,,,,
0,0,0,406787,0,0,,,,
0,0,0,405066,0,0,,,,
0,0,0,422565,0,0,,,,
0,0,0,401157,0,0,,,,
0,0,0,401260,0,0,,,,
0,0,0,412144,0,0,,,,
0,0,0,407611,0,0,,,,
0,0,0,452189,0,0,,,,
0,0,0,428694,0,0,,,,
0,0,0,421397,0,0,,,,
0,0,0,487225,0,0,,,,
0,0,0,480658,0,0,,,,
0,0,0,475235,0,0,,,,
0,0,0,441689,0,0,,,,
0,0,0,456787,0,0,,,,
0,0,0,461469,0,0,,,,
0,0,0,448235,0,0,,,,
0,0,0,442864,0,0,,,,
0,0,0,457181,0,0,,,,
0,0,0,457697,0,0,,,,
0,0,0,440191,0,0,,,,
0,0,0,440706,0,0,,,,
0,0,0,430024,0,0,,,,
0,0,0,581448,0,0,,,,
0,0,0,453058,0,0,,,,
0,0,0,485761,0,0,,,,
0,0,0,472631,0,0,,,,
0,0,0,495541,0,0,,,,
0,0,0,549442,0,0,,,,
0,0,0,460532,0,0,,,,
0,0,0,452766,0,0,,,,
0,0,0,437449,0,0,,,,
0,0,0,470828,0,0,,,,
0,0,0,444416,0,0,,,,
0,0,0,445505,0,0,,,,
0,0,0,441124,0,0,,,,
0,0,0,438983,0,0,,,,
0,0,0,449810,0,0,,,,
0,0,0,464597,0,0,,,,
0,0,0,491414,0,0,,,,
0,0,0,440368,0,0,,,,
0,0,0,486091,0,0,,,,
0,0,0,481034,0,0,,,,
0,0,0,490559,0,0,,,,
0,0,0,542742,0,0,,,,
0,0,0,524299,0,0,,,,
0,0,0,566117,0,0,,,,
0,0,0,454707,0,0,,,,
0,0,0,464701,0,0,,,,
0,0,0,440164,0,0,,,,
0,0,0,441149,0,0,,,,
0,0,0,429997,0,0,,,,
0,0,0,437231,0,0,,,,
0,0,0,454361,0,0,,,,
0,0,0,448314,0,0,,,,
0,0,0,434558,0,0,,,,
0,0,0,440854,0,0,,,,
0,0,0,437359,0,0,,,,
0,0,0,435739,0,0,,,,
0,0,0,436358,0,0,,,,
0,0,0,452499,0,0,,,,
0,0,0,440514,0,0,,,,
0,0,0,456967,0,0,,,,
0,0,0,415139,0,0,,,,
0,0,0,409821,0,0,,,,
0,0,0,457887,0,0,,,,
0,0,0,454704,0,0,,,,
0,0,0,415324,0,0,,,,
0,0,0,490683,0,0,,,,
0,0,0,492032,0,0,,,,
0,0,0,450413,0,0,,,,
0,0,0,443063,0,0,,,,
0,0,0,461078,0,0,,,,
0,0,0,439250,0,0,,,,
0,0,0,454973,0,0,,,,
0,0,0,439447,0,0,,,,
0,0,0,444182,0,0,,,,
0,0,0,434019,0,0,,,,
0,0,0,443337,0,0,,,,
0,0,0,463748,0,0,,,,
0,0,0,446138,0,0,,,,
0,0,0,435924,0,0,,,,
0,0,0,431752,0,0,,,,
0,0,0,435653,0,0,,,,
0,0,0,453095,0,0,,,,
0,0,0,458662,0,0,,,,
0,0,0,405220,0,0,,,,
0,0,0,411255,0,0,,,,
0,0,0,423385,0,0,,,,
0,0,0,405462,0,0,,,,
0,0,0,408790,0,0,,,,
0,0,0,407326,0,0,,,,
0,0,0,413257,0,0,,,,
0,0,0,426897,0,0,,,,
0,0,0,409184,0,0,,,,
0,0,0,419126,0,0,,,,
0,0,0,408339,0,0,,,,
0,0,0,416406,0,0,,,,
0,0,0,427754,0,0,,,,
0,0,0,428217,0,0,,,,
0,0,0,406753,0,0,,,,
0,0,0,415133,0,0,,,,
0,0,0,411272,0,0,,,,
0,0,0,432621,0,0,,,,
0,0,0,417511,0,0,,,,
0,0,0,461096,0,0,,,,
0,0,0,436557,0,0,,,,
0,0,0,420611,0,0,,,,
0,0,0,505082,0,0,,,,
0,0,0,512991,0,0,,,,
0,0,0,500952,0,0,,,,
0,0,0,465632,0,0,,,,
0,0,0,443852,0,0,,,,
0,0,0,461605,0,0,,,,
0,0,0,453367,0,0,,,,
0,0,0,446901,0,0,,,,
0,0,0,446164,0,0,,,,
0,0,0,447145,0,0,,,,
0,0,0,458439,0,0,,,,
0,0,0,461660,0,0,,,,
0,0,0,437328,0,0,,,,
0,0,0,443467,0,0,,,,
0,0,0,436896,0,0,,,,
0,0,0,468449,0,0,,,,
0,0,0,469431,0,0,,,,
0,0,0,452548,0,0,,,,
0,0,0,412228,0,0,,,,
0,0,0,432583,0,0,,,,
0,0,0,412732,0,0,,,,
0,0,0,407515,0,0,,,,
0,0,0,404746,0,0,,,,
0,0,0,407602,0,0,,,,
0,0,0,413322,0,0,,,,
0,0,0,425814,0,0,,,,
0,0,0,426587,0,0,,,,
0,0,0,412516,0,0,,,,
0,0,0,419643,0,0,,,,
0,0,0,415937,0,0,,,,
0,0,0,407699,0,0,,,,
0,0,0,431753,0,0,,,,
0,0,0,423099,0,0,,,,
0,0,0,413455,0,0,,,,
0,0,0,406312,0,0,,,,
0,0,0,412240,0,0,,,,
0,0,0,427596,0,0,,,,
0,0,0,414359,0,0,,,,
0,0,0,408621,0,0,,,,
0,0,0,412155,0,0,,,,
0,0,0,406573,0,0,,,,
0,0,0,411825,0,0,,,,
0,0,0,428900,0,0,,,,
0,0,0,432746,0,0,,,,
0,0,0,413831,0,0,,,,
0,0,0,413093,0,0,,,,
0,0,0,414908,0,0,,,,
0,0,0,418962,0,0,,,,
0,0,0,413641,0,0,,,,
0,0,0,413529,0,0,,,,
0,0,0,411073,0,0,,,,
0,0,0,419866,0,0,,,,
0,0,0,425379,0,0,,,,
0,0,0,406411,0,0,,,,
0,0,0,411404,0,0,,,,
0,0,0,407853,0,0,,,,
0,0,0,408262,0,0,,,,
0,0,0,428670,0,0,,,,
0,0,0,2445002,0,0,,,,
0,0,0,481882,0,0,,,,
0,0,0,428540,0,0,,,,
0,0,0,416188,0,0,,,,
0,0,0,418316,0,0,,,,
0,0,0,488463,0,0,,,,
0,0,0,420174,0,0,,,,
0,0,0,416936,0,0,,,,
0,0,0,432031,0,0,,,,
0,0,0,421815,0,0,,,,
0,0,0,417015,0,0,,,,
0,0,0,413517,0,0,,,,
0,0,0,412935,0,0,,,,
0,0,0,433135,0,0,,,,
0,0,0,426095,0,0,,,,
0,0,0,410775,0,0,,,,
0,0,0,409881,0,0,,,,
0,0,0,407269,0,0,,,,
0,0,0,418353,0,0,,,,
0,0,0,427199,0,0,,,,
0,0,0,409170,0,0,,,,
0,0,0,409786,0,0,,,,
0,0,0,412121,0,0,,,,
0,0,0,407374,0,0,,,,
0,0,0,433563,0,0,,,,
0,0,0,415221,0,0,,,,
0,0,0,420318,0,0,,,,
0,0,0,420986,0,0,,,,
0,0,0,420144,0,0,,,,
0,0,0,434354,0,0,,,,
0,0,0,421586,0,0,,,,
0,0,0,418036,0,0,,,,
0,0,0,414954,0,0,,,,
0,0,0,420623,0,0,,,,
0,0,0,434208,0,0,,,,
0,0,0,421127,0,0,,,,
0,0,0,420858,0,0,,,,
0,0,0,419443,0,0,,,,
0,0,0,467050,0,0,,,,
0,0,0,463477,0,0,,,,
0,0,0,443647,0,0,,,,
0,0,0,590235,0,0,,,,
0,0,0,468169,0,0,,,,
0,0,0,475687,0,0,,,,
0,0,0,457005,0,0,,,,
0,0,0,449678,0,0,,,,
0,0,0,444955,0,0,,,,
0,0,0,446744,0,0,,,,
0,0,0,463010,0,0,,,,
0,0,0,464537,0,0,,,,
0,0,0,496325,0,0,,,,
0,0,0,503842,0,0,,,,
0,0,0,491514,0,0,,,,
0,0,0,484396,0,0,,,,
0,0,0,490194,0,0,,,,
0,0,0,452503,0,0,,,,
0,0,0,445019,0,0,,,,
0,0,0,552536,0,0,,,,
0,0,0,510522,0,0,,,,
0,0,0,491581,0,0,,,,
0,0,0,464254,0,0,,,,
0,0,0,450000,0,0,,,,
0,0,0,462882,0,0,,,,
0,0,0,443419,0,0,,,,
0,0,0,447082,0,0,,,,
0,0,0,447151,0,0,,,,
0,0,0,441491,0,0,,,,
0,0,0,470569,0,0,,,,
0,0,0,449232,0,0,,,,
0,0,0,456801,0,0,,,,
0,0,0,442912,0,0,,,,
0,0,0,453397,0,0,,,,
0,0,0,478571,0,0,,,,
0,0,0,454525,0,0,,,,
0,0,0,439229,0,0,,,,
0,0,0,474454,0,0,,,,
0,0,0,422128,0,0,,,,
0,0,0,411884,0,0,,,,
0,0,0,411067,0,0,,,,
0,0,0,416605,0,0,,,,
0,0,0,416517,0,0,,,,
0,0,0,430180,0,0,,,,
0,0,0,428009,0,0,,,,
0,0,0,415786,0,0,,,,
0,0,0,430542,0,0,,,,
0,0,0,411601,0,0,,,,
0,0,0,416045,0,0,,,,
0,0,0,435384,0,0,,,,
0,0,0,410610,0,0,,,,
0,0,0,414689,0,0,,,,
0,0,0,416580,0,0,,,,
0,0,0,416961,0,0,,,,
0,0,0,417967,0,0,,,,
0,0,0,429390,0,0,,,,
0,0,0,413053,0,0,,,,
0,0,0,410466,0,0,,,,
0,0,0,409753,0,0,,,,
0,0,0,409458,0,0,,,,
0,0,0,418380,0,0,,,,
0,0,0,435949,0,0,,,,
0,0,0,410081,0,0,,,,
0,0,0,409681,0,0,,,,
0,0,0,412666,0,0,,,,
0,0,0,430443,0,0,,,,
0,0,0,428585,0,0,,,,
0,0,0,427403,0,0,,,,
0,0,0,431795,0,0,,,,
0,0,0,412802,0,0,,,,
0,0,0,417610,0,0,,,,
0,0,0,415231,0,0,,,,
0,0,0,415664,0,0,,,,
0,0,0,426358,0,0,,,,
0,0,0,439604,0,0,,,,
0,0,0,409829,0,0,,,,
0,0,0,410262,0,0,,,,
0,0,0,409550,0,0,,,,
0,0,0,416077,0,0,,,,
0,0,0,433229,0,0,,,,
0,0,0,410902,0,0,,,,
0,0,0,409825,0,0,,,,
0,0,0,408749,0,0,,,,
0,0,0,412359,0,0,,,,
0,0,0,418469,0,0,,,,
0,0,0,432757,0,0,,,,
0,0,0,410690,0,0,,,,
0,0,0,422425,0,0,,,,
0,0,0,413380,0,0,,,,
0,0,0,419073,0,0,,,,
0,0,0,429350,0,0,,,,
0,0,0,414107,0,0,,,,
0,0,0,416468,0,0,,,,
0,0,0,413619,0,0,,,,
0,0,0,410615,0,0,,,,
0,0,0,425424,0,0,,,,
0,0,0,418773,0,0,,,,
0,0,0,425561,0,0,,,,
0,0,0,479559,0,0,,,,
0,0,0,444940,0,0,,,,
0,0,0,422658,0,0,,,,
0,0,0,505017,0,0,,,,
0,0,0,492166,0,0,,,,
0,0,0,481346,0,0,,,,
0,0,0,456205,0,0,,,,
0,0,0,462365,0,0,,,,
0,0,0,464723,0,0,,,,
0,0,0,446196,0,0,,,,
0,0,0,451054,0,0,,,,
0,0,0,445861,0,0,,,,
0,0,0,444677,0,0,,,,
0,0,0,459431,0,0,,,,
0,0,0,447570,0,0,,,,
0,0,0,446804,0,0,,,,
0,0,0,574421,0,0,,,,
0,0,0,439749,0,0,,,,
0,0,0,440910,0,0,,,,
0,0,0,447018,0,0,,,,
0,0,0,460053,0,0,,,,
0,0,0,416213,0,0,,,,
0,0,0,426488,0,0,,,,
0,0,0,430096,0,0,,,,
0,0,0,410631,0,0,,,,
0,0,0,409553,0,0,,,,
0,0,0,410401,0,0,,,,
0,0,0,424374,0,0,,,,
0,0,0,432044,0,0,,,,
0,0,0,439403,0,0,,,,
0,0,0,421292,0,0,,,,
0,0,0,420369,0,0,,,,
0,0,0,412727,0,0,,,,
0,0,0,412742,0,0,,,,
0,0,0,418069,0,0,,,,
0,0,0,429907,0,0,,,,
0,0,0,413827,0,0,,,,
0,0,0,411186,0,0,,,,
0,0,0,414325,0,0,,,,
0,0,0,408716,0,0,,,,
0,0,0,428000,0,0,,,,
0,0,0,413328,0,0,,,,
0,0,0,414124,0,0,,,,
0,0,0,409399,0,0,,,,
0,0,0,409518,0,0,,,,
0,0,0,418907,0,0,,,,
0,0,0,466994,0,0,,,,
0,0,0,475651,0,0,,,,
0,0,0,530977,0,0,,,,
0,0,0,477450,0,0,,,,
0,0,0,452829,0,0,,,,
0,0,0,464458,0,0,,,,
0,0,0,467232,0,0,,,,
0,0,0,446779,0,0,,,,
0,0,0,440335,0,0,,,,
0,0,0,445714,0,0,,,,
0,0,0,437760,0,0,,,,
0,0,0,461680,0,0,,,,
0,0,0,441173,0,0,,,,
0,0,0,433688,0,0,,,,
0,0,0,441931,0,0,,,,
0,0,0,444654,0,0,,,,
0,0,0,443627,0,0,,,,
0,0,0,459371,0,0,,,,
0,0,0,523759,0,0,,,,
0,0,0,470961,0,0,,,,
0,0,0,475972,0,0,,,,
0,0,0,452444,0,0,,,,
0,0,0,428031,0,0,,,,
0,0,0,502681,0,0,,,,
0,0,0,582955,0,0,,,,
0,0,0,471355,0,0,,,,
0,0,0,461109,0,0,,,,
0,0,0,469977,0,0,,,,
0,0,0,448846,0,0,,,,
0,0,0,435215,0,0,,,,
0,0,0,433562,0,0,,,,
0,0,0,446702,0,0,,,,
0,0,0,441195,0,0,,,,
0,0,0,456731,0,0,,,,
0,0,0,433568,0,0,,,,
0,0,0,432125,0,0,,,,
0,0,0,440108,0,0,,,,
0,0,0,442830,0,0,,,,
0,0,0,457115,0,0,,,,
0,0,0,454162,0,0,,,,
0,0,0,521779,0,0,,,,
0,0,0,457627,0,0,,,,
0,0,0,412485,0,0,,,,
0,0,0,412813,0,0,,,,
0,0,0,409129,0,0,,,,
0,0,0,417269,0,0,,,,
0,0,0,425772,0,0,,,,
0,0,0,406412,0,0,,,,
0,0,0,410646,0,0,,,,
0,0,0,417431,0,0,,,,
0,0,0,422394,0,0,,,,
0,0,0,474652,0,0,,,,
0,0,0,461286,0,0,,,,
0,0,0,418910,0,0,,,,
0,0,0,492887,0,0,,,,
0,0,0,478791,0,0,,,,
0,0,0,483810,0,0,,,,
0,0,0,446798,0,0,,,,
0,0,0,446452,0,0,,,,
0,0,0,455013,0,0,,,,
0,0,0,459928,0,0,,,,
0,0,0,459374,0,0,,,,
0,0,0,445696,0,0,,,,
0,0,0,440923,0,0,,,,
0,0,0,438963,0,0,,,,
0,0,0,440702,0,0,,,,
0,0,0,463950,0,0,,,,
0,0,0,455531,0,0,,,,
0,0,0,435863,0,0,,,,
0,0,0,459215,0,0,,,,
0,0,0,443609,0,0,,,,
0,0,0,479618,0,0,,,,
0,0,0,409533,0,0,,,,
0,0,0,413355,0,0,,,,
0,0,0,409103,0,0,,,,
0,0,0,407977,0,0,,,,
0,0,0,404403,0,0,,,,
0,0,0,426140,0,0,,,,
0,0,0,444024,0,0,,,,
0,0,0,413784,0,0,,,,
0,0,0,403386,0,0,,,,
0,0,0,410541,0,0,,,,
0,0,0,408529,0,0,,,,
0,0,0,421413,0,0,,,,
0,0,0,431536,0,0,,,,
0,0,0,415670,0,0,,,,
0,0,0,413867,0,0,,,,
0,0,0,404407,0,0,,,,
0,0,0,406614,0,0,,,,
0,0,0,430331,0,0,,,,
0,0,0,409829,0,0,,,,
0,0,0,402661,0,0,,,,
0,0,0,403618,0,0,,,,
0,0,0,408325,0,0,,,,
0,0,0,416365,0,0,,,,
0,0,0,430655,0,0,,,,
0,0,0,408956,0,0,,,,
0,0,0,415069,0,0,,,,
0,0,0,404046,0,0,,,,
0,0,0,408805,0,0,,,,
0,0,0,421168,0,0,,,,
0,0,0,428167,0,0,,,,
0,0,0,406727,0,0,,,,
0,0,0,403674,0,0,,,,
0,0,0,409110,0,0,,,,
0,0,0,414858,0,0,,,,
0,0,0,429617,0,0,,,,
0,0,0,409481,0,0,,,,
0,0,0,407729,0,0,,,,
0,0,0,403269,0,0,,,,
0,0,0,408445,0,0,,,,
0,0,0,420183,0,0,,,,
0,0,0,403067,0,0,,,,
0,0,0,403243,0,0,,,,
0,0,0,405085,0,0,,,,
0,0,0,403282,0,0,,,,
0,0,0,426373,0,0,,,,
0,0,0,483893,0,0,,,,
0,0,0,412246,0,0,,,,
0,0,0,411744,0,0,,,,
0,0,0,408794,0,0,,,,
0,0,0,428553,0,0,,,,
0,0,0,408313,0,0,,,,
0,0,0,414217,0,0,,,,
0,0,0,422882,0,0,,,,
0,0,0,409308,0,0,,,,
0,0,0,425577,0,0,,,,
0,0,0,416221,0,0,,,,
0,0,0,403637,0,0,,,,
0,0,0,403604,0,0,,,,
0,0,0,403102,0,0,,,,
0,0,0,423121,0,0,,,,
0,0,0,408297,0,0,,,,
0,0,0,404566,0,0,,,,
0,0,0,408700,0,0,,,,
0,0,0,407053,0,0,,,,
0,0,0,429573,0,0,,,,
0,0,0,415894,0,0,,,,
0,0,0,412163,0,0,,,,
0,0,0,409370,0,0,,,,
0,0,0,419025,0,0,,,,
0,0,0,427065,0,0,,,,
0,0,0,412188,0,0,,,,
0,0,0,418406,0,0,,,,
0,0,0,415040,0,0,,,,
0,0,0,408549,0,0,,,,
0,0,0,422318,0,0,,,,
0,0,0,402338,0,0,,,,
0,0,0,534908,0,0,,,,
0,0,0,417115,0,0,,,,
0,0,0,480149,0,0,,,,
0,0,0,441935,0,0,,,,
0,0,0,439241,0,0,,,,
0,0,0,521338,0,0,,,,
0,0,0,500102,0,0,,,,
0,0,0,450534,0,0,,,,
0,0,0,449402,0,0,,,,
0,0,0,458843,0,0,,,,
0,0,0,455941,0,0,,,,
0,0,0,458298,0,0,,,,
0,0,0,440709,0,0,,,,
0,0,0,439317,0,0,,,,
0,0,0,440790,0,0,,,,
0,0,0,433513,0,0,,,,
0,0,0,433840,0,0,,,,
0,0,0,453229,0,0,,,,
0,0,0,436056,0,0,,,,
0,0,0,430549,0,0,,,,
0,0,0,435147,0,0,,,,
0,0,0,442193,0,0,,,,
0,0,0,450748,0,0,,,,
0,0,0,427690,0,0,,,,
0,0,0,410777,0,0,,,,
0,0,0,401834,0,0,,,,
0,0,0,401327,0,0,,,,
0,0,0,408633,0,0,,,,
0,0,0,405523,0,0,,,,
0,0,0,417569,0,0,,,,
0,0,0,407115,0,0,,,,
0,0,0,404785,0,0,,,,
0,0,0,408915,0,0,,,,
0,0,0,408409,0,0,,,,
0,0,0,421339,0,0,,,,
0,0,0,421615,0,0,,,,
0,0,0,412931,0,0,,,,
0,0,0,404352,0,0,,,,
0,0,0,403377,0,0,,,,
0,0,0,407610,0,0,,,,
0,0,0,430489,0,0,,,,
0,0,0,402795,0,0,,,,
0,0,0,401092,0,0,,,,
0,0,0,399804,0,0,,,,
0,0,0,406849,0,0,,,,
0,0,0,418739,0,0,,,,
0,0,0,399171,0,0,,,,
0,0,0,402258,0,0,,,,
0,0,0,400761,0,0,,,,
0,0,0,405777,0,0,,,,
0,0,0,427665,0,0,,,,
0,0,0,400128,0,0,,,,
0,0,0,405143,0,0,,,,
0,0,0,405990,0,0,,,,
0,0,0,406683,0,0,,,,
0,0,0,423624,0,0,,,,
0,0,0,401295,0,0,,,,
0,0,0,401413,0,0,,,,
0,0,0,398980,0,0,,,,
0,0,0,405141,0,0,,,,
0,0,0,416613,0,0,,,,
0,0,0,399857,0,0,,,,
0,0,0,399350,0,0,,,,
0,0,0,409782,0,0,,,,
0,0,0,398754,0,0,,,,
0,0,0,412727,0,0,,,,
0,0,0,401127,0,0,,,,
0,0,0,404215,0,0,,,,
0,0,0,457823,0,0,,,,
0,0,0,453931,0,0,,,,
0,0,0,447018,0,0,,,,
0,0,0,443074,0,0,,,,
0,0,0,550431,0,0,,,,
0,0,0,458623,0,0,,,,
0,0,0,459470,0,0,,,,
0,0,0,446777,0,0,,,,
0,0,0,446010,0,0,,,,
0,0,0,458576,0,0,,,,
0,0,0,440726,0,0,,,,
0,0,0,427198,0,0,,,,
0,0,0,431744,0,0,,,,
0,0,0,434311,0,0,,,,
0,0,0,427502,0,0,,,,
0,0,0,461058,0,0,,,,
0,0,0,439666,0,0,,,,
0,0,0,434108,0,0,,,,
0,0,0,424955,0,0,,,,
0,0,0,433146,0,0,,,,
0,0,0,540348,0,0,,,,
0,0,0,445362,0,0,,,,
0,0,0,407096,0,0,,,,
0,0,0,410287,0,0,,,,
0,0,0,423062,0,0,,,,
0,0,0,417452,0,0,,,,
0,0,0,401373,0,0,,,,
0,0,0,410762,0,0,,,,
0,0,0,402599,0,0,,,,
0,0,0,399437,0,0,,,,
0,0,0,423774,0,0,,,,
0,0,0,403945,0,0,,,,
0,0,0,425004,0,0,,,,
0,0,0,450602,0,0,,,,
0,0,0,431094,0,0,,,,
0,0,0,417681,0,0,,,,
0,0,0,506038,0,0,,,,
0,0,0,492155,0,0,,,,
0,0,0,445044,0,0,,,,
0,0,0,436422,0,0,,,,
0,0,0,444415,0,0,,,,
0,0,0,454022,0,0,,,,
0,0,0,446546,0,0,,,,
0,0,0,435945,0,0,,,,
0,0,0,433730,0,0,,,,
0,0,0,427139,0,0,,,,
0,0,0,425444,0,0,,,,
0,0,0,458020,0,0,,,,
0,0,0,440076,0,0,,,,
0,0,0,547599,0,0,,,,
0,0,0,429707,0,0,,,,
0,0,0,425772,0,0,,,,
0,0,0,536994,0,0,,,,
0,0,0,449831,0,0,,,,
0,0,0,403084,0,0,,,,
0,0,0,414098,0,0,,,,
0,0,0,425007,0,0,,,,
0,0,0,398313,0,0,,,,
0,0,0,399899,0,0,,,,
0,0,0,405653,0,0,,,,
0,0,0,409739,0,0,,,,
0,0,0,426951,0,0,,,,
0,0,0,407756,0,0,,,,
0,0,0,400593,0,0,,,,
0,0,0,404627,0,0,,,,
0,0,0,401006,0,0,,,,
0,0,0,429051,0,0,,,,
0,0,0,403398,0,0,,,,
0,0,0,395609,0,0,,,,
0,0,0,397508,0,0,,,,
0,0,0,397377,0,0,,,,
0,0,0,420890,0,0,,,,
0,0,0,396123,0,0,,,,
0,0,0,404011,0,0,,,,
0,0,0,401535,0,0,,,,
0,0,0,410049,0,0,,,,
0,0,0,426896,0,0,,,,
0,0,0,402076,0,0,,,,
0,0,0,405954,0,0,,,,
0,0,0,405093,0,0,,,,
0,0,0,410066,0,0,,,,
0,0,0,423892,0,0,,,,
0,0,0,411520,0,0,,,,
0,0,0,409930,0,0,,,,
0,0,0,403443,0,0,,,,
0,0,0,398311,0,0,,,,
0,0,0,409325,0,0,,,,
0,0,0,425390,0,0,,,,
0,0,0,424060,0,0,,,,
0,0,0,400178,0,0,,,,
0,0,0,399161,0,0,,,,
0,0,0,403196,0,0,,,,
0,0,0,404574,0,0,,,,
0,0,0,416317,0,0,,,,
0,0,0,428840,0,0,,,,
0,0,0,399594,0,0,,,,
0,0,0,399983,0,0,,,,
0,0,0,395424,0,0,,,,
0,0,0,402375,0,0,,,,
0,0,0,421461,0,0,,,,
0,0,0,404506,0,0,,,,
0,0,0,401301,0,0,,,,
0,0,0,401534,0,0,,,,
0,0,0,403068,0,0,,,,
0,0,0,398144,0,0,,,,
0,0,0,419679,0,0,,,,
0,0,0,422775,0,0,,,,
0,0,0,400873,0,0,,,,
0,0,0,395845,0,0,,,,
0,0,0,395036,0,0,,,,
0,0,0,411935,0,0,,,,
0,0,0,426907,0,0,,,,
0,0,0,393806,0,0,,,,
0,0,0,393674,0,0,,,,
0,0,0,401354,0,0,,,,
0,0,0,395285,0,0,,,,
0,0,0,419007,0,0,,,,
0,0,0,398562,0,0,,,,
0,0,0,406035,0,0,,,,
0,0,0,406683,0,0,,,,
0,0,0,397176,0,0,,,,
0,0,0,411419,0,0,,,,
0,0,0,423682,0,0,,,,
0,0,0,410842,0,0,,,,
0,0,0,402429,0,0,,,,
0,0,0,397974,0,0,,,,
0,0,0,402581,0,0,,,,
0,0,0,419324,0,0,,,,
0,0,0,400651,0,0,,,,
0,0,0,393227,0,0,,,,
0,0,0,401689,0,0,,,,
0,0,0,428030,0,0,,,,
0,0,0,433877,0,0,,,,
0,0,0,447628,0,0,,,,
0,0,0,467531,0,0,,,,
0,0,0,536652,0,0,,,,
0,0,0,468691,0,0,,,,
0,0,0,439896,0,0,,,,
0,0,0,443028,0,0,,,,
0,0,0,463243,0,0,,,,
0,0,0,429865,0,0,,,,
0,0,0,429455,0,0,,,,
0,0,0,423472,0,0,,,,
0,0,0,425823,0,0,,,,
0,0,0,445778,0,0,,,,
0,0,0,433285,0,0,,,,
0,0,0,427979,0,0,,,,
0,0,0,423975,0,0,,,,
0,0,0,422003,0,0,,,,
0,0,0,427583,0,0,,,,
0,0,0,439569,0,0,,,,
0,0,0,510982,0,0,,,,
0,0,0,464896,0,0,,,,
0,0,0,402820,0,0,,,,
0,0,0,400951,0,0,,,,
0,0,0,399448,0,0,,,,
0,0,0,400027,0,0,,,,
0,0,0,420659,0,0,,,,
0,0,0,413478,0,0,,,,
0,0,0,401142,0,0,,,,
