
Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns)
50, 0, 1007859, 1152061, 1691343
51, 0, 998878, 1149058, 1691343
52, 0, 1011666, 1146416, 1691343
53, 0, 1019870, 1144029, 1691343
54, 0, 1030992, 1141936, 1691343
55, 0, 1024979, 1139810, 1691343
56, 0, 1016517, 1137609, 1691343
57, 0, 1017326, 1135499, 1691343
58, 0, 1017198, 1133460, 1691343
59, 0, 1040820, 1131890, 1691343
60, 0, 755850, 1125623, 1691343
60, 0, 11121239, 1125623, 1691343
61, 0, 1051164, 1124403, 1691343
61, 1522540159, 788389980, 1124403, 1691343
62, 0, 1017599, 1122681, 1691343
63, 0, 729036, 1116433, 1691343
63, 0, 11148382, 1116433, 1691343
64, 0, 1080703, 1115875, 1691343
64, 1522540159, 828806429, 1115875, 1691343
65, 0, 1017190, 1114357, 1691343
66, 0, 739669, 1108680, 1691343
66, 0, 11111671, 1108680, 1691343
67, 0, 1043368, 1107706, 1691343
67, 1522540159, 869213713, 1107706, 1691343
68, 0, 1099385, 1107584, 1691343
69, 0, 726604, 1102063, 1691343
69, 0, 11120325, 1102063, 1691343
70, 0, 1056240, 1101409, 1691343
70, 1522540159, 909638287, 1101409, 1691343
71, 0, 1008613, 1100103, 1691343
72, 0, 730883, 1094975, 1691343
72, 0, 11105906, 1094975, 1691343
73, 0, 1043124, 1094265, 1691343
73, 1522540159, 950036248, 1094265, 1691343
74, 0, 1017578, 1093229, 1691343
75, 0, 741932, 1088546, 1691343
75, 0, 11107632, 1088546, 1691343
76, 0, 1052194, 1088068, 1691343
76, 1522540159, 990477333, 1088068, 1691343
77, 0, 1004566, 1086984, 1691343
78, 0, 720326, 1082284, 1691343
78, 0, 11121130, 1082284, 1691343
79, 0, 1089076, 1082369, 1691343
79, 1522540160, 30900918, 1082369, 1691343
80, 0, 1008324, 1081444, 1691343
81, 0, 719553, 1076977, 1691343
81, 0, 11117700, 1076977, 1691343
82, 0, 1053199, 1076688, 1691343
82, 1522540160, 71325858, 1076688, 1691343
83, 0, 1005467, 1075830, 1691343
84, 0, 735863, 1071783, 1691343
84, 0, 11109376, 1071783, 1691343
85, 0, 1054510, 1071580, 1691343
85, 1522540160, 111880691, 1071580, 1691343
86, 0, 1021256, 1070995, 1691343
87, 0, 721496, 1066978, 1691343
87, 0, 11121363, 1066978, 1691343
88, 0, 1059204, 1066890, 1691343
88, 1522540160, 152201413, 1066890, 1691343
89, 0, 1013348, 1066289, 1691343
90, 0, 720619, 1062449, 1691343
90, 0, 11112308, 1062449, 1691343
91, 0, 1092233, 1062776, 1691343
91, 1522540160, 192680883, 1062776, 1691343
92, 0, 1067990, 1062832, 1691343
93, 0, 757813, 1059553, 1691343
93, 0, 11111743, 1059553, 1691343
94, 0, 1049429, 1059446, 1691343
94, 1522540160, 233029313, 1059446, 1691343
95, 0, 1017530, 1059005, 1691343
96, 0, 722978, 1055505, 1691343
96, 0, 11161386, 1055505, 1691343
97, 0, 1114748, 1056115, 1691343
97, 1522540160, 273546335, 1056115, 1691343
98, 0, 1009727, 1055642, 1691343
99, 0, 734449, 1052398, 1691343
99, 0, 11155205, 1052398, 1691343
100, 0, 1074714, 1052621, 1691343
100, 1522540160, 314011127, 1052621, 1691343
101, 0, 1009797, 1052197, 1691343
102, 0, 728998, 1049029, 1691343
102, 0, 11128401, 1049029, 1691343
103, 0, 1072076, 1049252, 1691343
103, 1522540160, 354344984, 1049252, 1691343
104, 0, 1009399, 1048869, 1691343
105, 0, 721307, 1045750, 1691343
105, 0, 11110138, 1045750, 1691343
106, 0, 1046157, 1045753, 1691343
106, 1522540160, 394739933, 1045753, 1691343
107, 0, 1038428, 1045685, 1691343
108, 0, 734138, 1042801, 1691343
108, 0, 11122083, 1042801, 1691343
109, 0, 1065237, 1043006, 1691343
109, 1522540160, 435202903, 1043006, 1691343
110, 0, 1009591, 1042703, 1691343
111, 0, 723844, 1039831, 1691343
111, 0, 11117882, 1039831, 1691343
112, 0, 1068954, 1040091, 1691343
112, 1522540160, 475602020, 1040091, 1691343
113, 0, 1006277, 1039792, 1691343
114, 0, 718550, 1036975, 1691343
114, 0, 11129358, 1036975, 1691343
115, 0, 1066367, 1037230, 1691343
115, 1522540160, 516033480, 1037230, 1691343
116, 0, 1037492, 1037232, 1691343
117, 0, 741223, 1034703, 1691343
117, 0, 11111825, 1034703, 1691343
118, 0, 1056177, 1034884, 1691343
118, 1522540160, 556471866, 1034884, 1691343
119, 0, 1009334, 1034670, 1691343
120, 0, 734263, 1032167, 1691343
120, 0, 11133301, 1032167, 1691343
121, 0, 1075361, 1032523, 1691343
121, 1522540160, 596855827, 1032523, 1691343
122, 0, 1006331, 1032309, 1691343
123, 0, 718187, 1029756, 1691343
123, 0, 11119256, 1029756, 1691343
124, 0, 1054963, 1029959, 1691343
124, 1522540160, 637252079, 1029959, 1691343
125, 0, 1013224, 1029826, 1691343
126, 0, 720340, 1027370, 1691343
126, 0, 11160889, 1027370, 1691343
127, 0, 1105450, 1027984, 1691343
127, 1522540160, 677695257, 1027984, 1691343
128, 0, 1074334, 1028346, 1691343
129, 0, 757754, 1026249, 1691343
129, 0, 11182417, 1026249, 1691343
130, 0, 1130571, 1027051, 1691343
130, 1522540160, 718104790, 1027051, 1691343
131, 0, 1008000, 1026906, 1691343
132, 0, 739491, 1024729, 1691343
132, 0, 11141290, 1024729, 1691343
133, 0, 1075330, 1025109, 1691343
133, 1522540160, 758551458, 1025109, 1691343
134, 0, 1080464, 1025522, 1691343
135, 0, 722687, 1023279, 1691343
135, 0, 11112871, 1023279, 1691343
136, 0, 1050556, 1023479, 1691343
136, 1522540160, 798921460, 1023479, 1691343
137, 0, 1036368, 1023573, 1691343
138, 0, 729423, 1021442, 1691343
138, 0, 11121586, 1021442, 1691343
139, 0, 1052293, 1021663, 1691343
139, 1522540160, 839365680, 1021663, 1691343
140, 0, 1004095, 1021538, 1691343
141, 0, 734389, 1019502, 1691343
141, 0, 11117333, 1019502, 1691343
142, 0, 1057312, 1019768, 1691343
142, 1522540160, 879806255, 1019768, 1691343
143, 0, 1088227, 1020246, 1691343
144, 0, 730761, 1018236, 1691343
144, 0, 11118185, 1018236, 1691343
145, 0, 1054361, 1018485, 1691343
145, 1522540160, 920240944, 1018485, 1691343
146, 0, 1013714, 1018453, 1691343
147, 0, 720415, 1016426, 1691343
147, 0, 11136119, 1016426, 1691343
148, 0, 1068025, 1016774, 1691343
148, 1522540160, 960705007, 1016774, 1691343
149, 0, 1021025, 1016802, 1691343
150, 0, 763974, 1015117, 1691343
150, 1, 1158596660, 1015117, 1691343
150, 1, 1148535752, 1015117, 1691343
151, 1522540161, 1070895, -8242975, 1691343
151, 0, 1008907, -8242975, 1691343
151, 0, 720346, -8242975, 1691343
151, 0, 11123344, -8242975, 1691343
151, 0, 1055561, -8242975, 1691343
151, 1522540161, 41511521, -8242975, 1691343
151, 0, 1006008, -8242975, 1691343
151, 0, 726147, -8242975, 1691343
151, 0, 11109299, -8242975, 1691343
151, 0, 1041360, -8242975, 1691343
151, 1522540161, 81966106, -8242975, 1691343
151, 0, 1011756, -8242975, 1691343
151, 0, 737675, -8242975, 1691343
151, 0, 11113744, -8242975, 1691343
151, 0, 1044503, -8242975, 1691343
151, 1522540161, 122386212, -8242975, 1691343
151, 0, 1010524, -8242975, 1691343
151, 0, 718579, -8242975, 1691343
151, 0, 11119960, -8242975, 1691343
151, 0, 1053740, -8242975, 1691343
151, 1522540161, 162819338, -8242975, 1691343
151, 0, 1036479, -8242975, 1691343
151, 0, 720003, -8242975, 1691343
151, 0, 11116228, -8242975, 1691343
151, 0, 1048081, -8242975, 1691343
151, 1522540161, 203215955, -8242975, 1691343
151, 0, 1025716, -8242975, 1691343
151, 0, 738666, -8242975, 1691343
151, 0, 11113538, -8242975, 1691343
151, 0, 1045391, -8242975, 1691343
151, 1522540161, 243674706, -8242975, 1691343
151, 0, 1039588, -8242975, 1691343
151, 0, 728841, -8242975, 1691343
151, 0, 11137200, -8242975, 1691343
151, 0, 1083429, -8242975, 1691343
151, 1522540161, 284105383, -8242975, 1691343
151, 0, 1013564, -8242975, 1691343
151, 0, 719690, -8242975, 1691343
151, 0, 11136018, -8242975, 1691343
151, 0, 1066933, -8242975, 1691343
151, 1522540161, 324507362, -8242975, 1691343
151, 0, 1020453, -8242975, 1691343
151, 0, 738195, -8242975, 1691343
151, 0, 11127336, -8242975, 1691343
151, 0, 1080699, -8242975, 1691343
151, 1522540161, 364907673, -8242975, 1691343
151, 0, 1005469, -8242975, 1691343
151, 0, 729981, -8242975, 1691343
151, 0, 11113393, -8242975, 1691343
151, 0, 1043943, -8242975, 1691343
151, 1522540161, 405315693, -8242975, 1691343
151, 0, 1057827, -8242975, 1691343
151, 0, 734892, -8242975, 1691343
151, 0, 11119814, -8242975, 1691343
151, 0, 1055990, -8242975, 1691343
151, 1522540161, 445779181, -8242975, 1691343
151, 0, 1014510, -8242975, 1691343
151, 0, 739021, -8242975, 1691343
151, 0, 11111757, -8242975, 1691343
151, 0, 1048245, -8242975, 1691343
151, 1522540161, 486194076, -8242975, 1691343
151, 0, 1011609, -8242975, 1691343
151, 0, 721902, -8242975, 1691343
151, 0, 11120991, -8242975, 1691343
151, 0, 1057375, -8242975, 1691343
151, 1522540161, 526760792, -8242975, 1691343
151, 0, 1009385, -8242975, 1691343
151, 0, 719938, -8242975, 1691343
151, 0, 11123038, -8242975, 1691343
151, 0, 1059786, -8242975, 1691343
151, 1522540161, 567068344, -8242975, 1691343
151, 0, 1026171, -8242975, 1691343
151, 0, 742193, -8242975, 1691343
151, 0, 11136021, -8242975, 1691343
151, 0, 1088291, -8242975, 1691343
151, 1522540161, 607484385, -8242975, 1691343
151, 0, 1000770, -8242975, 1691343
151, 0, 745073, -8242975, 1691343
151, 0, 11137860, -8242975, 1691343
151, 0, 1105285, -8242975, 1691343
151, 1522540161, 647866572, -8242975, 1691343
151, 0, 986254, -8242975, 1691343
151, 0, 732849, -8242975, 1691343
151, 0, 11081678, -8242975, 1691343
151, 0, 1044572, -8242975, 1691343
151, 1522540161, 688183447, -8242975, 1691343
151, 0, 986894, -8242975, 1691343
151, 0, 748541, -8242975, 1691343
151, 0, 11071016, -8242975, 1691343
151, 0, 1028442, -8242975, 1691343
151, 1522540161, 728588133, -8242975, 1691343
151, 0, 977378, -8242975, 1691343
151, 0, 755952, -8242975, 1691343
151, 0, 11077854, -8242975, 1691343
151, 0, 1041894, -8242975, 1691343
151, 1522540161, 769044694, -8242975, 1691343
151, 0, 969529, -8242975, 1691343
151, 0, 731541, -8242975, 1691343
151, 0, 11106099, -8242975, 1691343
151, 0, 1064305, -8242975, 1691343
151, 1522540161, 809542453, -8242975, 1691343
151, 0, 969909, -8242975, 1691343
151, 0, 738691, -8242975, 1691343
151, 0, 11081635, -8242975, 1691343
151, 0, 1039373, -8242975, 1691343
151, 1522540161, 849926827, -8242975, 1691343
151, 0, 985549, -8242975, 1691343
151, 0, 735894, -8242975, 1691343
151, 0, 11069359, -8242975, 1691343
151, 0, 1029284, -8242975, 1691343
151, 1522540161, 890332607, -8242975, 1691343
151, 0, 1017752, -8242975, 1691343
151, 0, 740753, -8242975, 1691343
151, 0, 11108853, -8242975, 1691343
151, 0, 1065028, -8242975, 1691343
151, 1522540161, 930853959, -8242975, 1691343
151, 0, 1001517, -8242975, 1691343
151, 0, 722592, -8242975, 1691343
151, 0, 11124128, -8242975, 1691343
151, 0, 1086710, -8242975, 1691343
151, 1522540161, 971275000, -8242975, 1691343
151, 0, 1056845, -8242975, 1691343
151, 0, 726304, -8242975, 1691343
151, 1, 1158589406, -8242975, 1691343
151, 0, 1066778, -8242975, 1691343
151, 1522540162, 11795362, -8242975, 1691343
151, 0, 1020974, -8242975, 1691343
151, 0, 742153, -8242975, 1691343
151, 0, 11137857, -8242975, 1691343
151, 0, 1070699, -8242975, 1691343
151, 1522540162, 52090727, -8242975, 1691343
151, 0, 1141770, -8242975, 1691343
151, 0, 731648, -8242975, 1691343
151, 0, 11641096, -8242975, 1691343
151, 0, 1578314, -8242975, 1691343
151, 1522540162, 93182594, -8242975, 1691343
151, 0, 1510115, -8242975, 1691343
151, 0, 762288, -8242975, 1691343
151, 0, 11816057, -8242975, 1691343
151, 0, 1690098, -8242975, 1691343
151, 1522540162, 134047536, -8242975, 1691343
151, 0, 1693565, -8242975, 1691343
151, 0, 807562, -8242975, 1691343
151, 0, 11790864, -8242975, 1691343
151, 0, 1688862, -8242975, 1691343
151, 1522540162, 174725501, -8242975, 1691343
151, 0, 1648424, -8242975, 1691343
151, 0, 783254, -8242975, 1691343
151, 0, 11824056, -8242975, 1691343
151, 0, 1729711, -8242975, 1691343
151, 1522540162, 215424247, -8242975, 1691343
151, 0, 1073810, -8242975, 1691343
151, 0, 777800, -8242975, 1691343
151, 0, 11185952, -8242975, 1691343
151, 0, 1085930, -8242975, 1691343
151, 1522540162, 256021588, -8242975, 1691343
151, 0, 1057158, -8242975, 1691343
151, 0, 854846, -8242975, 1691343
151, 0, 11228565, -8242975, 1691343
151, 0, 1104533, -8242975, 1691343
151, 1522540162, 296691499, -8242975, 1691343
151, 0, 1073045, -8242975, 1691343
151, 0, 764993, -8242975, 1691343
151, 0, 11213081, -8242975, 1691343
151, 0, 1114569, -8242975, 1691343
151, 1522540162, 336829536, -8242975, 1691343
151, 0, 1063863, -8242975, 1691343
151, 0, 788310, -8242975, 1691343
151, 0, 11204419, -8242975, 1691343
151, 0, 1109606, -8242975, 1691343
151, 1522540162, 377395126, -8242975, 1691343
151, 0, 1172232, -8242975, 1691343
151, 0, 828243, -8242975, 1691343
151, 0, 11263414, -8242975, 1691343
151, 0, 1188757, -8242975, 1691343
151, 1522540162, 418066134, -8242975, 1691343
151, 0, 1072269, -8242975, 1691343
151, 0, 757134, -8242975, 1691343
151, 0, 11184857, -8242975, 1691343
151, 0, 1094523, -8242975, 1691343
151, 1522540162, 458698340, -8242975, 1691343
151, 0, 1170847, -8242975, 1691343
151, 0, 770556, -8242975, 1691343
151, 0, 11186508, -8242975, 1691343
151, 0, 1091746, -8242975, 1691343
151, 1522540162, 499340129, -8242975, 1691343
151, 0, 1061508, -8242975, 1691343
151, 0, 787779, -8242975, 1691343
151, 0, 11193419, -8242975, 1691343
151, 0, 1096053, -8242975, 1691343
151, 1522540162, 539985720, -8242975, 1691343
151, 0, 1094721, -8242975, 1691343
151, 0, 790836, -8242975, 1691343
151, 0, 11189340, -8242975, 1691343
151, 0, 1091819, -8242975, 1691343
151, 1522540162, 580559383, -8242975, 1691343
151, 0, 1061164, -8242975, 1691343
151, 0, 714153, -8242975, 1691343
151, 0, 11105104, -8242975, 1691343
151, 0, 1061227, -8242975, 1691343
151, 1522540162, 620905442, -8242975, 1691343
151, 0, 1016456, -8242975, 1691343
151, 0, 717362, -8242975, 1691343
151, 0, 11126386, -8242975, 1691343
151, 0, 1078499, -8242975, 1691343
151, 1522540162, 661227958, -8242975, 1691343
151, 0, 1006958, -8242975, 1691343
151, 0, 726665, -8242975, 1691343
151, 0, 11096730, -8242975, 1691343
151, 0, 1048479, -8242975, 1691343
151, 1522540162, 701557819, -8242975, 1691343
151, 0, 1028448, -8242975, 1691343
151, 0, 737791, -8242975, 1691343
151, 0, 11118846, -8242975, 1691343
151, 0, 1070804, -8242975, 1691343
151, 1522540162, 741919086, -8242975, 1691343
151, 0, 1016189, -8242975, 1691343
151, 0, 743500, -8242975, 1691343
151, 0, 11101326, -8242975, 1691343
151, 0, 1055002, -8242975, 1691343
151, 1522540162, 782198686, -8242975, 1691343
151, 0, 1022627, -8242975, 1691343
151, 0, 717699, -8242975, 1691343
151, 0, 11097192, -8242975, 1691343
151, 0, 1050868, -8242975, 1691343
151, 1522540162, 822521567, -8242975, 1691343
151, 0, 1012555, -8242975, 1691343
151, 0, 731221, -8242975, 1691343
151, 0, 11121860, -8242975, 1691343
151, 0, 1077046, -8242975, 1691343
151, 1522540162, 862837209, -8242975, 1691343
151, 0, 1012796, -8242975, 1691343
151, 0, 718545, -8242975, 1691343
151, 0, 11095694, -8242975, 1691343
151, 0, 1056088, -8242975, 1691343
151, 1522540162, 903108163, -8242975, 1691343
151, 0, 1076422, -8242975, 1691343
151, 0, 721807, -8242975, 1691343
151, 0, 11107028, -8242975, 1691343
151, 0, 1060912, -8242975, 1691343
151, 1522540162, 943436565, -8242975, 1691343
151, 0, 1019735, -8242975, 1691343
151, 0, 726838, -8242975, 1691343
151, 0, 11097946, -8242975, 1691343
151, 0, 1052247, -8242975, 1691343
151, 1522540162, 983759498, -8242975, 1691343
151, 0, 1031799, -8242975, 1691343
151, 0, 732652, -8242975, 1691343
151, 0, 11111884, -8242975, 1691343
151, 0, 1066029, -8242975, 1691343
151, 1522540163, 24062432, -8242975, 1691343
151, 0, 1019331, -8242975, 1691343
151, 0, 735862, -8242975, 1691343
151, 0, 11103011, -8242975, 1691343
151, 0, 1057832, -8242975, 1691343
151, 1522540163, 64350000, -8242975, 1691343
151, 0, 1028061, -8242975, 1691343
151, 0, 721154, -8242975, 1691343
151, 0, 11101480, -8242975, 1691343
151, 0, 1055364, -8242975, 1691343
151, 1522540163, 104679392, -8242975, 1691343
151, 0, 1027937, -8242975, 1691343
151, 0, 730978, -8242975, 1691343
151, 0, 11113335, -8242975, 1691343
151, 0, 1068157, -8242975, 1691343
151, 1522540163, 144986180, -8242975, 1691343
151, 0, 1016511, -8242975, 1691343
151, 0, 736583, -8242975, 1691343
151, 0, 11100659, -8242975, 1691343
151, 0, 1055011, -8242975, 1691343
151, 1522540163, 185279738, -8242975, 1691343
151, 0, 1030242, -8242975, 1691343
151, 0, 783022, -8242975, 1691343
151, 0, 11116316, -8242975, 1691343
151, 0, 1071919, -8242975, 1691343
151, 1522540163, 225588036, -8242975, 1691343
151, 0, 1015899, -8242975, 1691343
151, 0, 745606, -8242975, 1691343
151, 0, 11101244, -8242975, 1691343
151, 0, 1057160, -8242975, 1691343
151, 1522540163, 265862219, -8242975, 1691343
151, 0, 1323171, -8242975, 1691343
151, 0, 714442, -8242975, 1691343
151, 0, 11173932, -8242975, 1691343
151, 0, 1125055, -8242975, 1691343
151, 1522540163, 306163632, -8242975, 1691343
151, 0, 1028158, -8242975, 1691343
151, 0, 735376, -8242975, 1691343
151, 0, 11109726, -8242975, 1691343
151, 0, 1062620, -8242975, 1691343
151, 1522540163, 346564253, -8242975, 1691343
151, 0, 1038587, -8242975, 1691343
151, 0, 746273, -8242975, 1691343
151, 0, 11116248, -8242975, 1691343
151, 0, 1071069, -8242975, 1691343
151, 1522540163, 386801489, -8242975, 1691343
151, 0, 1028755, -8242975, 1691343
151, 0, 737692, -8242975, 1691343
151, 0, 11102041, -8242975, 1691343
151, 0, 1055716, -8242975, 1691343
151, 1522540163, 427748513, -8242975, 1691343
151, 0, 1750690, -8242975, 1691343
151, 0, 724787, -8242975, 1691343
151, 0, 11746685, -8242975, 1691343
151, 0, 1704058, -8242975, 1691343
151, 1522540163, 467905333, -8242975, 1691343
151, 0, 1948253, -8242975, 1691343
151, 0, 740841, -8242975, 1691343
151, 0, 11747270, -8242975, 1691343
151, 0, 1705790, -8242975, 1691343
151, 1522540163, 508136424, -8242975, 1691343
151, 0, 1040873, -8242975, 1691343
151, 0, 723040, -8242975, 1691343
151, 0, 11135878, -8242975, 1691343
151, 0, 1073929, -8242975, 1691343
151, 1522540163, 548883814, -8242975, 1691343
151, 0, 1042188, -8242975, 1691343
151, 0, 729562, -8242975, 1691343
151, 0, 11112714, -8242975, 1691343
151, 0, 1064619, -8242975, 1691343
151, 1522540163, 588401939, -8242975, 1691343
151, 0, 1027199, -8242975, 1691343
151, 0, 736397, -8242975, 1691343
151, 0, 11107830, -8242975, 1691343
151, 0, 1061557, -8242975, 1691343
151, 1522540163, 629325474, -8242975, 1691343
151, 0, 1022524, -8242975, 1691343
151, 0, 751357, -8242975, 1691343
151, 0, 11131592, -8242975, 1691343
151, 0, 1085893, -8242975, 1691343
151, 1522540163, 669023338, -8242975, 1691343
151, 0, 1016546, -8242975, 1691343
151, 0, 735223, -8242975, 1691343
151, 0, 11136135, -8242975, 1691343
151, 0, 1086789, -8242975, 1691343
151, 1522540163, 709348282, -8242975, 1691343
151, 0, 1103016, -8242975, 1691343
151, 0, 739349, -8242975, 1691343
151, 0, 11120939, -8242975, 1691343
151, 0, 1072947, -8242975, 1691343
151, 1522540163, 749629581, -8242975, 1691343
151, 0, 1017248, -8242975, 1691343
151, 0, 730924, -8242975, 1691343
151, 0, 11101836, -8242975, 1691343
151, 0, 1060668, -8242975, 1691343
151, 1522540163, 789927754, -8242975, 1691343
151, 0, 1117259, -8242975, 1691343
151, 0, 728175, -8242975, 1691343
151, 0, 11108045, -8242975, 1691343
151, 0, 1061825, -8242975, 1691343
151, 1522540163, 830320094, -8242975, 1691343
151, 0, 1027688, -8242975, 1691343
151, 0, 727927, -8242975, 1691343
151, 0, 11105453, -8242975, 1691343
151, 0, 1060379, -8242975, 1691343
151, 1522540163, 870628788, -8242975, 1691343
151, 0, 1039783, -8242975, 1691343
151, 0, 810542, -8242975, 1691343
151, 0, 11146767, -8242975, 1691343
151, 0, 1107109, -8242975, 1691343
151, 1522540163, 910952795, -8242975, 1691343
151, 0, 1023857, -8242975, 1691343
151, 0, 740711, -8242975, 1691343
151, 0, 11104279, -8242975, 1691343
151, 0, 1059674, -8242975, 1691343
151, 1522540163, 951195552, -8242975, 1691343
151, 0, 1132202, -8242975, 1691343
151, 0, 725307, -8242975, 1691343
151, 0, 11105489, -8242975, 1691343
151, 0, 1060415, -8242975, 1691343
151, 1522540163, 991507007, -8242975, 1691343
151, 1, 1148510914, -8242975, 1691343
151, 0, 746308, -8242975, 1691343
151, 0, 11109355, -8242975, 1691343
151, 0, 1063760, -8242975, 1691343
151, 1522540164, 31832941, -8242975, 1691343
151, 0, 1041653, -8242975, 1691343
151, 0, 731372, -8242975, 1691343
151, 0, 11108273, -8242975, 1691343
151, 0, 1065178, -8242975, 1691343
151, 1522540164, 72179603, -8242975, 1691343
151, 0, 1025103, -8242975, 1691343
151, 0, 749248, -8242975, 1691343
151, 0, 11113962, -8242975, 1691343
151, 0, 1069044, -8242975, 1691343
151, 1522540164, 112487725, -8242975, 1691343
151, 0, 1020636, -8242975, 1691343
151, 0, 740145, -8242975, 1691343
151, 0, 11104808, -8242975, 1691343
151, 0, 1060411, -8242975, 1691343
151, 1522540164, 152779753, -8242975, 1691343
151, 0, 1036116, -8242975, 1691343
151, 0, 733855, -8242975, 1691343
151, 0, 11116902, -8242975, 1691343
151, 0, 1071724, -8242975, 1691343
151, 1522540164, 193100478, -8242975, 1691343
151, 0, 1023576, -8242975, 1691343
151, 0, 750117, -8242975, 1691343
151, 0, 11108841, -8242975, 1691343
151, 0, 1064914, -8242975, 1691343
151, 1522540164, 233404329, -8242975, 1691343
151, 0, 1042911, -8242975, 1691343
151, 0, 741796, -8242975, 1691343
151, 0, 11203384, -8242975, 1691343
151, 0, 1213414, -8242975, 1691343
151, 1522540164, 273769845, -8242975, 1691343
151, 0, 1038861, -8242975, 1691343
151, 0, 741287, -8242975, 1691343
151, 0, 11123449, -8242975, 1691343
151, 0, 1077020, -8242975, 1691343
151, 1522540164, 314026613, -8242975, 1691343
151, 0, 1021685, -8242975, 1691343
151, 0, 726403, -8242975, 1691343
151, 0, 11108357, -8242975, 1691343
151, 0, 1062553, -8242975, 1691343
151, 1522540164, 354347547, -8242975, 1691343
151, 0, 1023937, -8242975, 1691343
151, 0, 787665, -8242975, 1691343
151, 0, 11124279, -8242975, 1691343
151, 0, 1088892, -8242975, 1691343
151, 1522540164, 394649023, -8242975, 1691343
151, 0, 1026586, -8242975, 1691343
151, 0, 732771, -8242975, 1691343
151, 0, 11151614, -8242975, 1691343
151, 0, 1088779, -8242975, 1691343
151, 1522540164, 435019674, -8242975, 1691343
151, 0, 1038243, -8242975, 1691343
151, 0, 744064, -8242975, 1691343
151, 0, 11144885, -8242975, 1691343
151, 0, 1082519, -8242975, 1691343
151, 1522540164, 475432877, -8242975, 1691343
151, 0, 1062034, -8242975, 1691343
151, 0, 745876, -8242975, 1691343
151, 0, 11152322, -8242975, 1691343
151, 0, 1090425, -8242975, 1691343
151, 1522540164, 515853579, -8242975, 1691343
151, 0, 1050202, -8242975, 1691343
151, 0, 756856, -8242975, 1691343
151, 0, 11136480, -8242975, 1691343
151, 0, 1074217, -8242975, 1691343
151, 1522540164, 556213710, -8242975, 1691343
151, 0, 988994, -8242975, 1691343
151, 0, 731898, -8242975, 1691343
151, 0, 11090844, -8242975, 1691343
151, 0, 1028010, -8242975, 1691343
151, 1522540164, 596571236, -8242975, 1691343
151, 0, 1288356, -8242975, 1691343
151, 0, 738294, -8242975, 1691343
151, 0, 11089325, -8242975, 1691343
151, 0, 1027583, -8242975, 1691343
151, 1522540164, 637019542, -8242975, 1691343
151, 0, 1056369, -8242975, 1691343
151, 0, 753388, -8242975, 1691343
151, 0, 11157543, -8242975, 1691343
151, 0, 1096687, -8242975, 1691343
151, 1522540164, 677494567, -8242975, 1691343
151, 0, 1093547, -8242975, 1691343
151, 0, 763847, -8242975, 1691343
151, 0, 11142689, -8242975, 1691343
151, 0, 1079333, -8242975, 1691343
151, 1522540164, 717877302, -8242975, 1691343
151, 0, 1041402, -8242975, 1691343
151, 0, 749774, -8242975, 1691343
151, 0, 11181741, -8242975, 1691343
151, 0, 1120104, -8242975, 1691343
151, 1522540164, 758320452, -8242975, 1691343
151, 0, 1044777, -8242975, 1691343
151, 0, 753254, -8242975, 1691343
151, 0, 11146263, -8242975, 1691343
151, 0, 1084470, -8242975, 1691343
151, 1522540164, 798704332, -8242975, 1691343
151, 0, 1076850, -8242975, 1691343
151, 0, 748504, -8242975, 1691343
151, 0, 11148597, -8242975, 1691343
151, 0, 1085554, -8242975, 1691343
151, 1522540164, 839171388, -8242975, 1691343
151, 0, 1055538, -8242975, 1691343
151, 0, 756880, -8242975, 1691343
151, 0, 11145722, -8242975, 1691343
151, 0, 1084294, -8242975, 1691343
151, 1522540164, 879625528, -8242975, 1691343
151, 0, 1042664, -8242975, 1691343
151, 0, 746713, -8242975, 1691343
151, 0, 11153003, -8242975, 1691343
151, 0, 1099179, -8242975, 1691343
151, 1522540164, 920090970, -8242975, 1691343
151, 0, 1038122, -8242975, 1691343
151, 0, 745974, -8242975, 1691343
151, 0, 11160910, -8242975, 1691343
151, 0, 1087971, -8242975, 1691343
151, 1522540164, 960474225, -8242975, 1691343
151, 0, 1133789, -8242975, 1691343
151, 0, 750547, -8242975, 1691343
151, 0, 11135900, -8242975, 1691343
151, 0, 1074055, -8242975, 1691343
151, 1522540165, 899147, -8242975, 1691343
151, 0, 1035550, -8242975, 1691343
151, 0, 744131, -8242975, 1691343
151, 0, 11142609, -8242975, 1691343
151, 0, 1081545, -8242975, 1691343
151, 1522540165, 41298131, -8242975, 1691343
151, 0, 1083091, -8242975, 1691343
151, 0, 771465, -8242975, 1691343
151, 0, 11153432, -8242975, 1691343
151, 0, 1092316, -8242975, 1691343
151, 1522540165, 81770135, -8242975, 1691343
151, 0, 1053915, -8242975, 1691343
151, 0, 747965, -8242975, 1691343
151, 0, 11147641, -8242975, 1691343
151, 0, 1086212, -8242975, 1691343
151, 1522540165, 122173182, -8242975, 1691343
151, 0, 1046405, -8242975, 1691343
151, 0, 756392, -8242975, 1691343
151, 0, 11136016, -8242975, 1691343
151, 0, 1075942, -8242975, 1691343
151, 1522540165, 162579093, -8242975, 1691343
151, 0, 1036551, -8242975, 1691343
151, 0, 743675, -8242975, 1691343
151, 0, 11149443, -8242975, 1691343
151, 0, 1088484, -8242975, 1691343
151, 1522540165, 202979327, -8242975, 1691343
