Host ID, Packet Number, One-way delay(s), One-way delay(ns), Running Avg.(ns), Worst-case(ns),,,
0,0,0,418457,0,0,,,
0,0,0,421908,0,0,,,
0,0,0,432026,0,0,,,
0,0,0,441414,0,0,,,
0,0,0,420594,0,0,,,
0,0,0,427275,0,0,,,
0,0,0,418173,0,0,,,
0,0,0,418499,0,0,,,
0,0,0,435076,0,0,,,
0,0,0,436130,0,0,,,
0,0,0,416040,0,0,,,
0,0,0,415793,0,0,,,
0,0,0,425286,0,0,,,
0,0,0,428736,0,0,,,
0,0,0,447447,0,0,,,
0,0,0,469806,0,0,,,
0,0,0,438216,0,0,,,
0,0,0,452261,0,0,,,
0,0,0,514899,0,0,,,
0,0,0,553892,0,0,,,
0,0,0,498875,0,0,,,
0,0,0,462242,0,0,,,
0,0,0,450819,0,0,,,
0,0,0,457208,0,0,,,
0,0,0,465784,0,0,,,
0,0,0,453058,0,0,,,
0,0,0,455489,0,0,,,
0,0,0,456565,0,0,,,
0,0,0,468578,0,0,,,
0,0,0,463353,0,0,,,
0,0,0,447503,0,0,,,
0,0,0,449829,0,0,,,
0,0,0,455905,0,0,,,
0,0,0,465106,0,0,,,
0,0,0,476703,0,0,,,
0,0,0,485279,0,0,,,
0,0,0,428804,0,0,,,
0,0,0,433994,0,0,,,
0,0,0,428196,0,0,,,
0,0,0,428231,0,0,,,
0,0,0,446911,0,0,,,
0,0,0,425123,0,0,,,
0,0,0,424376,0,0,,,
0,0,0,417276,0,0,,,
0,0,0,425175,0,0,,,
0,0,0,421929,0,0,,,
0,0,0,433526,0,0,,,
0,0,0,448612,0,0,,,
0,0,0,423022,0,0,,,
0,0,0,422379,0,0,,,
0,0,0,420279,0,0,,,
0,0,0,423230,0,0,,,
0,0,0,440817,0,0,,,
0,0,0,434706,0,0,,,
0,0,0,430105,0,0,,,
0,0,0,415140,0,0,,,
0,0,0,421269,0,0,,,
0,0,0,418335,0,0,,,
0,0,0,432223,0,0,,,
0,0,0,426997,0,0,,,
0,0,0,426146,0,0,,,
0,0,0,479671,0,0,,,
0,0,0,456632,0,0,,,
0,0,0,453177,0,0,,,
0,0,0,431129,0,0,,,
0,0,0,569652,0,0,,,
0,0,0,488957,0,0,,,
0,0,0,477950,0,0,,,
0,0,0,456684,0,0,,,
0,0,0,466666,0,0,,,
0,0,0,450919,0,0,,,
0,0,0,461943,0,0,,,
0,0,0,474582,0,0,,,
0,0,0,450085,0,0,,,
0,0,0,443505,0,0,,,
0,0,0,451301,0,0,,,
0,0,0,463835,0,0,,,
0,0,0,454338,0,0,,,
0,0,0,448175,0,0,,,
0,0,0,447845,0,0,,,
0,0,0,451057,0,0,,,
0,0,0,538695,0,0,,,
0,0,0,458366,0,0,,,
0,0,0,428973,0,0,,,
0,0,0,427654,0,0,,,
0,0,0,444668,0,0,,,
0,0,0,436577,0,0,,,
0,0,0,414112,0,0,,,
0,0,0,420396,0,0,,,
0,0,0,417671,0,0,,,
0,0,0,430154,0,0,,,
0,0,0,429199,0,0,,,
0,0,0,415536,0,0,,,
0,0,0,420675,0,0,,,
0,0,0,415865,0,0,,,
0,0,0,430431,0,0,,,
0,0,0,444476,0,0,,,
0,0,0,413417,0,0,,,
0,0,0,421472,0,0,,,
0,0,0,425414,0,0,,,
0,0,0,419302,0,0,,,
0,0,0,438660,0,0,,,
0,0,0,415361,0,0,,,
0,0,0,420969,0,0,,,
0,0,0,421056,0,0,,,
0,0,0,426403,0,0,,,
0,0,0,438677,0,0,,,
0,0,0,419650,0,0,,,
0,0,0,422861,0,0,,,
0,0,0,419875,0,0,,,
0,0,0,419181,0,0,,,
0,0,0,438851,0,0,,,
0,0,0,424198,0,0,,,
0,0,0,429598,0,0,,,
0,0,0,467536,0,0,,,
0,0,0,453394,0,0,,,
0,0,0,422952,0,0,,,
0,0,0,505425,0,0,,,
0,0,0,534618,0,0,,,
0,0,0,481624,0,0,,,
0,0,0,451806,0,0,,,
0,0,0,464905,0,0,,,
0,0,0,467326,0,0,,,
0,0,0,452196,0,0,,,
0,0,0,460816,0,0,,,
0,0,0,457664,0,0,,,
0,0,0,441284,0,0,,,
0,0,0,475164,0,0,,,
0,0,0,471076,0,0,,,
0,0,0,458549,0,0,,,
0,0,0,451387,0,0,,,
0,0,0,454435,0,0,,,
0,0,0,465606,0,0,,,
0,0,0,462872,0,0,,,
0,0,0,461023,0,0,,,
0,0,0,418965,0,0,,,
0,0,0,434564,0,0,,,
0,0,0,424225,0,0,,,
0,0,0,427427,0,0,,,
0,0,0,450266,0,0,,,
0,0,0,424094,0,0,,,
0,0,0,415995,0,0,,,
0,0,0,414510,0,0,,,
0,0,0,463911,0,0,,,
0,0,0,436176,0,0,,,
0,0,0,412817,0,0,,,
0,0,0,423102,0,0,,,
0,0,0,435056,0,0,,,
0,0,0,416123,0,0,,,
0,0,0,416357,0,0,,,
0,0,0,416591,0,0,,,
0,0,0,421720,0,0,,,
0,0,0,434403,0,0,,,
0,0,0,434636,0,0,,,
0,0,0,422631,0,0,,,
0,0,0,421668,0,0,,,
0,0,0,413047,0,0,,,
0,0,0,426042,0,0,,,
0,0,0,443984,0,0,,,
0,0,0,421354,0,0,,,
0,0,0,422630,0,0,,,
0,0,0,412968,0,0,,,
0,0,0,417785,0,0,,,
0,0,0,443072,0,0,,,
0,0,0,421222,0,0,,,
0,0,0,412133,0,0,,,
0,0,0,421065,0,0,,,
0,0,0,418070,0,0,,,
0,0,0,429866,0,0,,,
0,0,0,427236,0,0,,,
0,0,0,420752,0,0,,,
0,0,0,423694,0,0,,,
0,0,0,416688,0,0,,,
0,0,0,416922,0,0,,,
0,0,0,434865,0,0,,,
0,0,0,415828,0,0,,,
0,0,0,418510,0,0,,,
0,0,0,412806,0,0,,,
0,0,0,414552,0,0,,,
0,0,0,430098,0,0,,,
0,0,0,414394,0,0,,,
0,0,0,418587,0,0,,,
0,0,0,421164,0,0,,,
0,0,0,423638,0,0,,,
0,0,0,430799,0,0,,,
0,0,0,434054,0,0,,,
0,0,0,420799,0,0,,,
0,0,0,418689,0,0,,,
0,0,0,418923,0,0,,,
0,0,0,436709,0,0,,,
0,0,0,436109,0,0,,,
0,0,0,420198,0,0,,,
0,0,0,426005,0,0,,,
0,0,0,424833,0,0,,,
0,0,0,439962,0,0,,,
0,0,0,434572,0,0,,,
0,0,0,418296,0,0,,,
0,0,0,417540,0,0,,,
0,0,0,425014,0,0,,,
0,0,0,436133,0,0,,,
0,0,0,431523,0,0,,,
0,0,0,422330,0,0,,,
0,0,0,426262,0,0,,,
0,0,0,423892,0,0,,,
0,0,0,425533,0,0,,,
0,0,0,421444,0,0,,,
0,0,0,440845,0,0,,,
0,0,0,438110,0,0,,,
0,0,0,426938,0,0,,,
0,0,0,413839,0,0,,,
0,0,0,424124,0,0,,,
0,0,0,422379,0,0,,,
0,0,0,443968,0,0,,,
0,0,0,473940,0,0,,,
0,0,0,467664,0,0,,,
0,0,0,429409,0,0,,,
0,0,0,504851,0,0,,,
0,0,0,494304,0,0,,,
